sample_id,dataset,question,gold_answer,model_prediction,scalar_confidence,self_reported_confidence,failure_family,image_path
vizwiz_val_000925,VizWiz,What does this computer screen say?,nib,unanswerable,0.965,,none,data/VizWiz/Images/val/VizWiz_val_00000925.jpg
vizwiz_val_000927,VizWiz,What text is on the screen please?,waiting for jaws,unanswerable,0.927,,none,data/VizWiz/Images/val/VizWiz_val_00000927.jpg
vizwiz_val_000928,VizWiz,Yes I need to determine the word that is in this captcha image. Thank you.,wgtpv,unanswerable,0.928,,none,data/VizWiz/Images/val/VizWiz_val_00000928.jpg
vizwiz_val_000931,VizWiz,What's being displayed on my screen?,windows needs to restart to continue,unanswerable,0.787,,none,data/VizWiz/Images/val/VizWiz_val_00000931.jpg
vizwiz_val_000935,VizWiz,Type of ticket is this. Is this a pick four or Carolina pick five?,carolina cash 5,pick 5,0.668,,none,data/VizWiz/Images/val/VizWiz_val_00000935.jpg
vizwiz_val_000936,VizWiz,What is this picture of?,instructions,couch,0.711,,none,data/VizWiz/Images/val/VizWiz_val_00000936.jpg
vizwiz_val_000939,VizWiz,What is this item?,cd,glasses,0.706,,none,data/VizWiz/Images/val/VizWiz_val_00000939.jpg
vizwiz_val_000940,VizWiz,Can you tell me the color of the screen or if there's any writing on it?,blue green,unanswerable,0.943,,none,data/VizWiz/Images/val/VizWiz_val_00000940.jpg
vizwiz_val_000946,VizWiz,What kind of system is this?,windows,pc,0.728,0.0,none,data/VizWiz/Images/val/VizWiz_val_00000946.jpg
vizwiz_val_000950,VizWiz,Can you read some of the text on the green?,computer organization design,unanswerable,0.870,,none,data/VizWiz/Images/val/VizWiz_val_00000950.jpg
vizwiz_val_000952,VizWiz,What's on the screen?,startup repair,computer,0.553,,none,data/VizWiz/Images/val/VizWiz_val_00000952.jpg
vizwiz_val_000954,VizWiz,What does this say?,repair log,unanswerable,0.955,,none,data/VizWiz/Images/val/VizWiz_val_00000954.jpg
vizwiz_val_000957,VizWiz,"If you can see my computer screen, what does it look like and what does it say?",black screen,unanswerable,0.964,,none,data/VizWiz/Images/val/VizWiz_val_00000957.jpg
vizwiz_val_000959,VizWiz,I'm trying to figure out if you could tell me what button to push.,lower right more on demand button maybe exit button,unanswerable,0.936,,none,data/VizWiz/Images/val/VizWiz_val_00000959.jpg
vizwiz_val_000960,VizWiz,Hello there. What's written on the screen please? Thank you very much.,installing,unanswerable,0.816,,none,data/VizWiz/Images/val/VizWiz_val_00000960.jpg
vizwiz_val_000963,VizWiz,What's on the screen?,error message,computer,0.535,,none,data/VizWiz/Images/val/VizWiz_val_00000963.jpg
vizwiz_val_000964,VizWiz,What is this capture?,was uctoft,unanswerable,0.837,,none,data/VizWiz/Images/val/VizWiz_val_00000964.jpg
vizwiz_val_000966,VizWiz,Please read me the error message on the screen.,invalid product key,unanswerable,0.948,,none,data/VizWiz/Images/val/VizWiz_val_00000966.jpg
vizwiz_val_000971,VizWiz,Okay so we're in the boot menu I'd like to go to USB flash drive does it show where that is?  Am I o,yes,unanswerable,0.883,,none,data/VizWiz/Images/val/VizWiz_val_00000971.jpg
vizwiz_val_000973,VizWiz,please read the counter.,02616272,unanswerable,0.936,,none,data/VizWiz/Images/val/VizWiz_val_00000973.jpg
vizwiz_val_000976,VizWiz,What is this?,computer screen,laptop,0.797,,none,data/VizWiz/Images/val/VizWiz_val_00000976.jpg
vizwiz_val_000977,VizWiz,what's this,computer screen,unanswerable,0.781,,none,data/VizWiz/Images/val/VizWiz_val_00000977.jpg
vizwiz_val_000978,VizWiz,What is this?,card,tag,0.585,,none,data/VizWiz/Images/val/VizWiz_val_00000978.jpg
vizwiz_val_000982,VizWiz,What is this?,essay,paper,0.856,,none,data/VizWiz/Images/val/VizWiz_val_00000982.jpg
vizwiz_val_000985,VizWiz,What is?,chex mix,chips,0.608,,none,data/VizWiz/Images/val/VizWiz_val_00000985.jpg
vizwiz_val_000989,VizWiz,Which button is selected?,no,yes,0.861,,none,data/VizWiz/Images/val/VizWiz_val_00000989.jpg
vizwiz_val_000991,VizWiz,Alright trying to see as much information about this sticker as possible.  It's on a piece of furnit,sears $249.99,unanswerable,0.890,,none,data/VizWiz/Images/val/VizWiz_val_00000991.jpg
vizwiz_val_000992,VizWiz,"What is written on that computer screen, please?",install mac os x,unanswerable,0.879,,none,data/VizWiz/Images/val/VizWiz_val_00000992.jpg
vizwiz_val_000994,VizWiz,In this video is the singer's mouth wider from top to bottom or side-to-side? Thank you.,unanswerable,side-to-side,0.857,,answerability,data/VizWiz/Images/val/VizWiz_val_00000994.jpg
vizwiz_val_000997,VizWiz,"Yes this is a captcha image and I just need to know what the two words are, on the screen.",apsides,unanswerable,0.947,,none,data/VizWiz/Images/val/VizWiz_val_00000997.jpg
vizwiz_val_000999,VizWiz,What is that?,unanswerable,paper,0.633,,answerability,data/VizWiz/Images/val/VizWiz_val_00000999.jpg
vizwiz_val_001001,VizWiz,Is there a shortcut key combination I can get to start the install?,unanswerable,yes,0.740,,answerability,data/VizWiz/Images/val/VizWiz_val_00001001.jpg
vizwiz_val_001005,VizWiz,"What text is on my computer screen in this image, if any?",checking file system,unanswerable,0.976,,none,data/VizWiz/Images/val/VizWiz_val_00001005.jpg
vizwiz_val_001009,VizWiz,describe the monitor,startup issue on hp computer,unanswerable,0.935,,none,data/VizWiz/Images/val/VizWiz_val_00001009.jpg
vizwiz_val_001010,VizWiz,What are the letter's I type in to win the prize?,dbk,dpk,0.695,,none,data/VizWiz/Images/val/VizWiz_val_00001010.jpg
vizwiz_val_001011,VizWiz,What does this say?,total was 15$ paid by visa,unanswerable,0.880,,none,data/VizWiz/Images/val/VizWiz_val_00001011.jpg
vizwiz_val_001014,VizWiz,What this is say,close program,unanswerable,0.940,,none,data/VizWiz/Images/val/VizWiz_val_00001014.jpg
vizwiz_val_001016,VizWiz,How much is this bill?,35.05,unanswerable,0.916,,none,data/VizWiz/Images/val/VizWiz_val_00001016.jpg
vizwiz_val_001017,VizWiz,What is on the screen of this Sirius radio?,sid 015213487912,unanswerable,0.787,,none,data/VizWiz/Images/val/VizWiz_val_00001017.jpg
vizwiz_val_001018,VizWiz,What is this?,office,shelf,0.568,,none,data/VizWiz/Images/val/VizWiz_val_00001018.jpg
vizwiz_val_001021,VizWiz,Describe the picture,computer screen,unanswerable,0.850,,none,data/VizWiz/Images/val/VizWiz_val_00001021.jpg
vizwiz_val_001022,VizWiz,What is this? I didn't know it was recording?,unanswerable,tablet,0.791,,answerability,data/VizWiz/Images/val/VizWiz_val_00001022.jpg
vizwiz_val_001023,VizWiz,Can you please identify what's on the computer screen for me please?,windows shut down error screen,unanswerable,0.940,,none,data/VizWiz/Images/val/VizWiz_val_00001023.jpg
vizwiz_val_001026,VizWiz,what is this?,unanswerable,paper,0.816,,answerability,data/VizWiz/Images/val/VizWiz_val_00001026.jpg
vizwiz_val_001036,VizWiz,Describe the picture.,left upper side computer image,unanswerable,0.851,,none,data/VizWiz/Images/val/VizWiz_val_00001036.jpg
vizwiz_val_001038,VizWiz,Can you please tell me what the progress is on the screen?,almost done,unanswerable,0.897,,none,data/VizWiz/Images/val/VizWiz_val_00001038.jpg
vizwiz_val_001040,VizWiz,"Could you tell me if there's an actual captcha code on the screen? And if there is, what does it say",no,unanswerable,0.907,,none,data/VizWiz/Images/val/VizWiz_val_00001040.jpg
vizwiz_val_001041,VizWiz,What is this?,crutches,skis,0.668,,none,data/VizWiz/Images/val/VizWiz_val_00001041.jpg
vizwiz_val_001042,VizWiz,Which one of these cards is my slate card?,bottom card,unanswerable,0.956,,none,data/VizWiz/Images/val/VizWiz_val_00001042.jpg
vizwiz_val_001043,VizWiz,What does the screen say?,do you want following program to make changes to this computer,unanswerable,0.913,,none,data/VizWiz/Images/val/VizWiz_val_00001043.jpg
vizwiz_val_001044,VizWiz,What is this?,unanswerable,paper,0.851,,answerability,data/VizWiz/Images/val/VizWiz_val_00001044.jpg
vizwiz_val_001045,VizWiz,What make is this laptop?,unanswerable,oyster,0.752,,answerability,data/VizWiz/Images/val/VizWiz_val_00001045.jpg
vizwiz_val_001046,VizWiz,What are any of the words on this? What does any of this say?,notice pendency class action,unanswerable,0.952,,none,data/VizWiz/Images/val/VizWiz_val_00001046.jpg
vizwiz_val_001047,VizWiz,This is a computer.,yes,unanswerable,0.869,,none,data/VizWiz/Images/val/VizWiz_val_00001047.jpg
vizwiz_val_001051,VizWiz,What is it?,computer,laptop,0.901,,none,data/VizWiz/Images/val/VizWiz_val_00001051.jpg
vizwiz_val_001054,VizWiz,What does the screen say?,installing windows,unanswerable,0.865,,none,data/VizWiz/Images/val/VizWiz_val_00001054.jpg
vizwiz_val_001055,VizWiz,Do you think I just need to press Enter or does the cursor need moved first?,move cursor,unanswerable,0.739,,none,data/VizWiz/Images/val/VizWiz_val_00001055.jpg
vizwiz_val_001057,VizWiz,What is the picture?,app updates,iphone,0.645,,none,data/VizWiz/Images/val/VizWiz_val_00001057.jpg
vizwiz_val_001060,VizWiz,Is it a fax? Is it a box?,no,unanswerable,0.932,,none,data/VizWiz/Images/val/VizWiz_val_00001060.jpg
vizwiz_val_001064,VizWiz,Is my computer at the login screen or is it still installing Windows? Thank you.,still installing,unanswerable,0.837,,none,data/VizWiz/Images/val/VizWiz_val_00001064.jpg
vizwiz_val_001065,VizWiz,What does the screen say?,kings castle xx5c4 home 5662,unanswerable,0.925,,none,data/VizWiz/Images/val/VizWiz_val_00001065.jpg
vizwiz_val_001066,VizWiz,Where is this made?,unanswerable,china,0.858,,answerability,data/VizWiz/Images/val/VizWiz_val_00001066.jpg
vizwiz_val_001071,VizWiz,Is there an ID on this cot?,unanswerable,yes,0.768,,answerability,data/VizWiz/Images/val/VizWiz_val_00001071.jpg
vizwiz_val_001074,VizWiz,can you read anything on this?,no,unanswerable,0.845,,none,data/VizWiz/Images/val/VizWiz_val_00001074.jpg
vizwiz_val_001075,VizWiz,What does my screen say?,attempting repairs,unanswerable,0.931,,none,data/VizWiz/Images/val/VizWiz_val_00001075.jpg
vizwiz_val_001078,VizWiz,I need to know what the image says so I can get this password reset.,pkrsf,unanswerable,0.935,,none,data/VizWiz/Images/val/VizWiz_val_00001078.jpg
vizwiz_val_001079,VizWiz,What does this say on my screen?,windows memory diagnostics,unanswerable,0.934,,none,data/VizWiz/Images/val/VizWiz_val_00001079.jpg
vizwiz_val_001080,VizWiz,are you able to see the security on this for me?,essauryst,unanswerable,0.905,,none,data/VizWiz/Images/val/VizWiz_val_00001080.jpg
vizwiz_val_001082,VizWiz,What picture did I take? And of what?,ipad,tablet,0.805,,none,data/VizWiz/Images/val/VizWiz_val_00001082.jpg
vizwiz_val_001084,VizWiz,What's in this tent?,unanswerable,couch,0.874,,answerability,data/VizWiz/Images/val/VizWiz_val_00001084.jpg
vizwiz_val_001085,VizWiz,"What does it show on the screen?  If you can't tell me what it shows on the screen, then please tell",take closer less blurry picture,unanswerable,0.947,,none,data/VizWiz/Images/val/VizWiz_val_00001085.jpg
vizwiz_val_001087,VizWiz,What is the computer screen showing?,restore,unanswerable,0.865,,none,data/VizWiz/Images/val/VizWiz_val_00001087.jpg
vizwiz_val_001089,VizWiz,What is written on the paper?,australia post,unanswerable,0.883,,none,data/VizWiz/Images/val/VizWiz_val_00001089.jpg
vizwiz_val_001090,VizWiz,What's on the screen?,blue screen,error,0.779,,none,data/VizWiz/Images/val/VizWiz_val_00001090.jpg
vizwiz_val_001092,VizWiz,What is this?,keyboard,laptop,0.913,,none,data/VizWiz/Images/val/VizWiz_val_00001092.jpg
vizwiz_val_001095,VizWiz,What does the text at the top of the screen say?,file system,unanswerable,0.950,,none,data/VizWiz/Images/val/VizWiz_val_00001095.jpg
vizwiz_val_001096,VizWiz,What does the screen say?,your computer ran into problem,unanswerable,0.944,,none,data/VizWiz/Images/val/VizWiz_val_00001096.jpg
vizwiz_val_001101,VizWiz,Can you tell what the screen says?,installing windows 8 consumer preview,unanswerable,0.868,,none,data/VizWiz/Images/val/VizWiz_val_00001101.jpg
vizwiz_val_001104,VizWiz,What is the computer screen showing?,system restore,unanswerable,0.894,,none,data/VizWiz/Images/val/VizWiz_val_00001104.jpg
vizwiz_val_001106,VizWiz,What is displayed on the screen?,edit boot options,unanswerable,0.952,,none,data/VizWiz/Images/val/VizWiz_val_00001106.jpg
vizwiz_val_001109,VizWiz,What does my screen say please.,nothing,unanswerable,0.958,,none,data/VizWiz/Images/val/VizWiz_val_00001109.jpg
vizwiz_val_001113,VizWiz,Can you tell me if there is anything written showing across the screen please?,yes,unanswerable,0.813,,none,data/VizWiz/Images/val/VizWiz_val_00001113.jpg
vizwiz_val_001114,VizWiz,This screen doesn't talk. What does it say?,power adapter does not supply enough power to run,unanswerable,0.945,,none,data/VizWiz/Images/val/VizWiz_val_00001114.jpg
vizwiz_val_001115,VizWiz,"Can you tell me what it shows on the screen now, if it gives any instructions on what I need to do? ",press tab to select tool,unanswerable,0.925,,none,data/VizWiz/Images/val/VizWiz_val_00001115.jpg
vizwiz_val_001118,VizWiz,What text is on my screen? Please,computer system information,unanswerable,0.965,,none,data/VizWiz/Images/val/VizWiz_val_00001118.jpg
vizwiz_val_001119,VizWiz,What is this?,unanswerable,book,0.533,,answerability,data/VizWiz/Images/val/VizWiz_val_00001119.jpg
vizwiz_val_001121,VizWiz,Is there blood in my stool?,yes,no,0.728,,none,data/VizWiz/Images/val/VizWiz_val_00001121.jpg
vizwiz_val_001123,VizWiz,What is written on the screen?,computer start up error page instructions,unanswerable,0.936,,none,data/VizWiz/Images/val/VizWiz_val_00001123.jpg
vizwiz_val_001124,VizWiz,Who is this picture?,no 1,unanswerable,0.770,,none,data/VizWiz/Images/val/VizWiz_val_00001124.jpg
vizwiz_val_001126,VizWiz,Whats displayed on the screen?,windows loading files,unanswerable,0.940,,none,data/VizWiz/Images/val/VizWiz_val_00001126.jpg
vizwiz_val_001131,VizWiz,Can you tell me where I am?,city,unanswerable,0.879,,none,data/VizWiz/Images/val/VizWiz_val_00001131.jpg
vizwiz_val_001132,VizWiz,I'd like to know if the start up wizard set up wizard is moving or progressing or if I need to do so,progressing,unanswerable,0.903,,none,data/VizWiz/Images/val/VizWiz_val_00001132.jpg
vizwiz_val_001136,VizWiz,"Hi I'm trying to solve this captcha, can you tell me what it says on the screen in the captcha thank",voczt,unanswerable,0.913,,none,data/VizWiz/Images/val/VizWiz_val_00001136.jpg
vizwiz_val_001139,VizWiz,What is this?,browser window on computer,laptop,0.830,,none,data/VizWiz/Images/val/VizWiz_val_00001139.jpg
vizwiz_val_001141,VizWiz,"Hopefully I should now be in the boot device selection screen.  Once again, which device is highligh",usb: usb disk pro,unanswerable,0.901,,none,data/VizWiz/Images/val/VizWiz_val_00001141.jpg
vizwiz_val_001142,VizWiz,Is this Windows installing or is it waiting for me to select something or answer a question?,unanswerable,waiting,0.831,0.0,answerability,data/VizWiz/Images/val/VizWiz_val_00001142.jpg
vizwiz_val_001146,VizWiz,I have one more question about the same image which is. Do you see something that says removable dri,no,unanswerable,0.898,,none,data/VizWiz/Images/val/VizWiz_val_00001146.jpg
vizwiz_val_001149,VizWiz,"If there is any text on the screen, what does it say? Thanks.",os x utilities,unanswerable,0.949,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001149.jpg
vizwiz_val_001150,VizWiz,"please tell me what's on the screen, thank you.",files to search on external drive,unanswerable,0.926,,none,data/VizWiz/Images/val/VizWiz_val_00001150.jpg
vizwiz_val_001151,VizWiz,What does this screen say?,please select boot device,unanswerable,0.963,,none,data/VizWiz/Images/val/VizWiz_val_00001151.jpg
vizwiz_val_001154,VizWiz,"What is the captcha, please?",pabw24nd,unanswerable,0.958,,none,data/VizWiz/Images/val/VizWiz_val_00001154.jpg
vizwiz_val_001158,VizWiz,What's written here?,wed 3 10 12 10:05 am back in 10 mins,unanswerable,0.832,,none,data/VizWiz/Images/val/VizWiz_val_00001158.jpg
vizwiz_val_001162,VizWiz,Can you please state what's in the photo?,announcements,unanswerable,0.897,,none,data/VizWiz/Images/val/VizWiz_val_00001162.jpg
vizwiz_val_001163,VizWiz,What's this?,unanswerable,mirror,0.710,,answerability,data/VizWiz/Images/val/VizWiz_val_00001163.jpg
vizwiz_val_001164,VizWiz,What is this?,unanswerable,table,0.786,,answerability,data/VizWiz/Images/val/VizWiz_val_00001164.jpg
vizwiz_val_001165,VizWiz,What is this?,person,unanswerable,0.741,,none,data/VizWiz/Images/val/VizWiz_val_00001165.jpg
vizwiz_val_001166,VizWiz,What is this?,lotion,tube,0.770,,none,data/VizWiz/Images/val/VizWiz_val_00001166.jpg
vizwiz_val_001168,VizWiz,What is this?,bottle cap,coke,0.576,,none,data/VizWiz/Images/val/VizWiz_val_00001168.jpg
vizwiz_val_001169,VizWiz,Where is this play?,unanswerable,kitchen,0.610,,answerability,data/VizWiz/Images/val/VizWiz_val_00001169.jpg
vizwiz_val_001170,VizWiz,What kind of pastries are these?,cookies,croissants,0.765,,none,data/VizWiz/Images/val/VizWiz_val_00001170.jpg
vizwiz_val_001172,VizWiz,What is this?,stouffer fettuccini alfredo,pasta,0.819,,none,data/VizWiz/Images/val/VizWiz_val_00001172.jpg
vizwiz_val_001173,VizWiz,Please tell me the color of the jeans and the shirt and whether they match with each other.  Thank y,blue jeans shirt green white black stripes go together,unanswerable,0.770,0.9,none,data/VizWiz/Images/val/VizWiz_val_00001173.jpg
vizwiz_val_001175,VizWiz,What's this picture?,television,screen,0.637,,none,data/VizWiz/Images/val/VizWiz_val_00001175.jpg
vizwiz_val_001177,VizWiz,What color is this shirt?,grey pink,green,0.697,,none,data/VizWiz/Images/val/VizWiz_val_00001177.jpg
vizwiz_val_001182,VizWiz,What is in this bag?,sweet potato chips,crackers,0.712,,none,data/VizWiz/Images/val/VizWiz_val_00001182.jpg
vizwiz_val_001184,VizWiz,What is this?,artichoke capsules,supplement,0.713,,none,data/VizWiz/Images/val/VizWiz_val_00001184.jpg
vizwiz_val_001185,VizWiz,Can you please read to me what is shown on this display?,use washer dryer swipe card,unanswerable,0.904,,none,data/VizWiz/Images/val/VizWiz_val_00001185.jpg
vizwiz_val_001186,VizWiz,What's in this can?,soup,cream,0.626,,none,data/VizWiz/Images/val/VizWiz_val_00001186.jpg
vizwiz_val_001188,VizWiz,What color is the castle?,unanswerable,white,0.764,,answerability,data/VizWiz/Images/val/VizWiz_val_00001188.jpg
vizwiz_val_001189,VizWiz,What is this a picture of?What is this a picture of? A guy with a cane in his hand.,mans shirt pants,unanswerable,0.882,,none,data/VizWiz/Images/val/VizWiz_val_00001189.jpg
vizwiz_val_001191,VizWiz,What is the flavor of this chobani yogurt? Chobani is the brand not the flavor.,blood orange,unanswerable,0.711,0.0,none,data/VizWiz/Images/val/VizWiz_val_00001191.jpg
vizwiz_val_001194,VizWiz,what is in this box?,frozen dinner,food,0.763,,none,data/VizWiz/Images/val/VizWiz_val_00001194.jpg
vizwiz_val_001196,VizWiz,What is this?,dresser television on top,tv,0.801,,none,data/VizWiz/Images/val/VizWiz_val_00001196.jpg
vizwiz_val_001197,VizWiz,What is in this box?,pain relief pm,pills,0.662,,none,data/VizWiz/Images/val/VizWiz_val_00001197.jpg
vizwiz_val_001198,VizWiz,What does this label say?,powder,unanswerable,0.887,,none,data/VizWiz/Images/val/VizWiz_val_00001198.jpg
vizwiz_val_001204,VizWiz,What is this?,socks,leg,0.859,,none,data/VizWiz/Images/val/VizWiz_val_00001204.jpg
vizwiz_val_001208,VizWiz,What video game is this?,football,madden,0.912,,none,data/VizWiz/Images/val/VizWiz_val_00001208.jpg
vizwiz_val_001214,VizWiz,What are these two packages please?,scrambled egg patties,scrambled eggs,0.860,,none,data/VizWiz/Images/val/VizWiz_val_00001214.jpg
vizwiz_val_001215,VizWiz,What is this?,barbecue sauce,kc masterpiece,0.731,,none,data/VizWiz/Images/val/VizWiz_val_00001215.jpg
vizwiz_val_001217,VizWiz,What do you see?  What do you see?,coffee,unanswerable,0.727,,none,data/VizWiz/Images/val/VizWiz_val_00001217.jpg
vizwiz_val_001218,VizWiz,What's this picture of?,macbook pro,laptop,0.833,,none,data/VizWiz/Images/val/VizWiz_val_00001218.jpg
vizwiz_val_001220,VizWiz,Could you please tell me what this fragrance is?  Thank you.,perfect strength,unanswerable,0.935,,none,data/VizWiz/Images/val/VizWiz_val_00001220.jpg
vizwiz_val_001222,VizWiz,What do you see?,back car seat,unanswerable,0.791,,none,data/VizWiz/Images/val/VizWiz_val_00001222.jpg
vizwiz_val_001224,VizWiz,Can you tell me what's in this jar please?,salad dressing,nutella,0.610,,none,data/VizWiz/Images/val/VizWiz_val_00001224.jpg
vizwiz_val_001226,VizWiz,What is this?,drawing,painting,0.715,,none,data/VizWiz/Images/val/VizWiz_val_00001226.jpg
vizwiz_val_001228,VizWiz,can you tell where the blackberry bushes in relation to the front door?,to left,unanswerable,0.817,,none,data/VizWiz/Images/val/VizWiz_val_00001228.jpg
vizwiz_val_001229,VizWiz,What do you see?,ground,leaves,0.811,,none,data/VizWiz/Images/val/VizWiz_val_00001229.jpg
vizwiz_val_001234,VizWiz,What does the bottle say?,advanced cell therapy,unanswerable,0.874,,none,data/VizWiz/Images/val/VizWiz_val_00001234.jpg
vizwiz_val_001236,VizWiz,What is this?,soap,gum,0.611,,none,data/VizWiz/Images/val/VizWiz_val_00001236.jpg
vizwiz_val_001237,VizWiz,What kind of fish is this?,angel fish,clownfish,0.783,,none,data/VizWiz/Images/val/VizWiz_val_00001237.jpg
vizwiz_val_001238,VizWiz,Please describe this picture.,man leaning,unanswerable,0.900,,none,data/VizWiz/Images/val/VizWiz_val_00001238.jpg
vizwiz_val_001239,VizWiz,What is currently being displayed on my screen?,delete partition f3,unanswerable,0.921,,none,data/VizWiz/Images/val/VizWiz_val_00001239.jpg
vizwiz_val_001241,VizWiz,Is this an application for first time students or returning graduates?,first time students,unanswerable,0.962,,none,data/VizWiz/Images/val/VizWiz_val_00001241.jpg
vizwiz_val_001242,VizWiz,What is in this box?,lasagne,lasagna,0.801,,none,data/VizWiz/Images/val/VizWiz_val_00001242.jpg
vizwiz_val_001245,VizWiz,What is this?,meat,steak,0.849,,none,data/VizWiz/Images/val/VizWiz_val_00001245.jpg
vizwiz_val_001246,VizWiz,What color is this shirt?,grey white,gray,0.885,,none,data/VizWiz/Images/val/VizWiz_val_00001246.jpg
vizwiz_val_001247,VizWiz,When does this expire?,dec 28 2013,unanswerable,0.799,0.0,none,data/VizWiz/Images/val/VizWiz_val_00001247.jpg
vizwiz_val_001249,VizWiz,Please identify.,pill bottle,unanswerable,0.854,,none,data/VizWiz/Images/val/VizWiz_val_00001249.jpg
vizwiz_val_001250,VizWiz,What is this please?,unanswerable,toilet paper,0.871,,answerability,data/VizWiz/Images/val/VizWiz_val_00001250.jpg
vizwiz_val_001253,VizWiz,What is the picture?,group people,cartoon,0.793,,none,data/VizWiz/Images/val/VizWiz_val_00001253.jpg
vizwiz_val_001260,VizWiz,I forgot to ask whether I have to punch holes in the top or I have to tear the top on this frozen di,tear,unanswerable,0.822,,none,data/VizWiz/Images/val/VizWiz_val_00001260.jpg
vizwiz_val_001261,VizWiz,what is this?,unanswerable,toothpaste,0.687,,answerability,data/VizWiz/Images/val/VizWiz_val_00001261.jpg
vizwiz_val_001262,VizWiz,Can you tell me what kind of cereal this is please?,peanut butter toast crunch,unanswerable,0.800,,none,data/VizWiz/Images/val/VizWiz_val_00001262.jpg
vizwiz_val_001263,VizWiz,What is this?,gadget,hair dryer,0.821,,none,data/VizWiz/Images/val/VizWiz_val_00001263.jpg
vizwiz_val_001264,VizWiz,what is the shape of this cookie cutter?,unanswerable,heart,0.896,,answerability,data/VizWiz/Images/val/VizWiz_val_00001264.jpg
vizwiz_val_001271,VizWiz,what is this?,battery,pen,0.752,,none,data/VizWiz/Images/val/VizWiz_val_00001271.jpg
vizwiz_val_001272,VizWiz,What DVD is this?,unanswerable,twilight,0.710,,answerability,data/VizWiz/Images/val/VizWiz_val_00001272.jpg
vizwiz_val_001274,VizWiz,What kind of dog is this?,tan,chihuahua,0.903,,none,data/VizWiz/Images/val/VizWiz_val_00001274.jpg
vizwiz_val_001277,VizWiz,What is this and which color is it?,purple jacket,sweatshirt,0.662,,none,data/VizWiz/Images/val/VizWiz_val_00001277.jpg
vizwiz_val_001280,VizWiz,"Please help me, I need to know where the arrow is so that I can get to heavy load.",on heavy load,unanswerable,0.854,0.9,none,data/VizWiz/Images/val/VizWiz_val_00001280.jpg
vizwiz_val_001281,VizWiz,what does this say here what is this?,reminder to bring medication,sign,0.753,,none,data/VizWiz/Images/val/VizWiz_val_00001281.jpg
vizwiz_val_001290,VizWiz,What is the name of this product? Thank you.,unanswerable,parve,0.716,,answerability,data/VizWiz/Images/val/VizWiz_val_00001290.jpg
vizwiz_val_001292,VizWiz,"I know this is Marie Callendar's and I know it's frozen, could you please tell me what kind of dinne",beef green beans carrots potatoes,unanswerable,0.791,,none,data/VizWiz/Images/val/VizWiz_val_00001292.jpg
vizwiz_val_001296,VizWiz,Who is it?,i dont know,unanswerable,0.818,,none,data/VizWiz/Images/val/VizWiz_val_00001296.jpg
vizwiz_val_001299,VizWiz,What color is the shirt I'm wearing?,blackbluelight blue brown flannel,unanswerable,0.764,,none,data/VizWiz/Images/val/VizWiz_val_00001299.jpg
vizwiz_val_001300,VizWiz,What does this say?,nothing,unanswerable,0.963,,none,data/VizWiz/Images/val/VizWiz_val_00001300.jpg
vizwiz_val_001301,VizWiz,What is this?,jacobs,book,0.925,,none,data/VizWiz/Images/val/VizWiz_val_00001301.jpg
vizwiz_val_001305,VizWiz,Who's going to win the game?,number 8,unanswerable,0.813,0.0,none,data/VizWiz/Images/val/VizWiz_val_00001305.jpg
vizwiz_val_001306,VizWiz,What color is this?,grey,gray,0.940,,none,data/VizWiz/Images/val/VizWiz_val_00001306.jpg
vizwiz_val_001307,VizWiz,What kind of soda is this? It didn't work.,cola,coke,0.550,0.0,none,data/VizWiz/Images/val/VizWiz_val_00001307.jpg
vizwiz_val_001310,VizWiz,What voltage and wattage are on this power supply?,100 127v 200 240v,unanswerable,0.936,,none,data/VizWiz/Images/val/VizWiz_val_00001310.jpg
vizwiz_val_001311,VizWiz,What color is this?,white purple flowers,green,0.653,,none,data/VizWiz/Images/val/VizWiz_val_00001311.jpg
vizwiz_val_001315,VizWiz,What kind of cough drops are these?,honey lemon,premier value,0.725,,none,data/VizWiz/Images/val/VizWiz_val_00001315.jpg
vizwiz_val_001319,VizWiz,Can you tell what this item is?,garden retreat,unanswerable,0.810,,none,data/VizWiz/Images/val/VizWiz_val_00001319.jpg
vizwiz_val_001320,VizWiz,What is this?,small container,unanswerable,0.658,0.0,none,data/VizWiz/Images/val/VizWiz_val_00001320.jpg
vizwiz_val_001321,VizWiz,What this? What's this marker?,blue,marker,0.695,,none,data/VizWiz/Images/val/VizWiz_val_00001321.jpg
vizwiz_val_001323,VizWiz,What is this?,unanswerable,coaster,0.665,,answerability,data/VizWiz/Images/val/VizWiz_val_00001323.jpg
vizwiz_val_001325,VizWiz,what is this?,cookies,crackers,0.676,,none,data/VizWiz/Images/val/VizWiz_val_00001325.jpg
vizwiz_val_001326,VizWiz,Who is answering my question?,human,unanswerable,0.990,,none,data/VizWiz/Images/val/VizWiz_val_00001326.jpg
vizwiz_val_001327,VizWiz,What kind of juice might this be?,cranberry,ocean spray,0.768,,none,data/VizWiz/Images/val/VizWiz_val_00001327.jpg
vizwiz_val_001331,VizWiz,"Is there anything on this tin that could help me identify the name of it, the brand or anything?",no,unanswerable,0.859,,none,data/VizWiz/Images/val/VizWiz_val_00001331.jpg
vizwiz_val_001337,VizWiz,What does this say? What does this say?,total,unanswerable,0.936,,none,data/VizWiz/Images/val/VizWiz_val_00001337.jpg
