sample_id,dataset,question,gold_answer,model_prediction,scalar_confidence,self_reported_confidence,failure_family,image_path
hallusionbench_00793,HallusionBench,"Does the image show ""Hot dry noodles from Shandong""?",yes,no,0.901,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/ocr/0_1.png
hallusionbench_00805,HallusionBench,"According to the pizza image in the figure, is this pizza a Margherita Pizza?",yes,no,0.999,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/ocr/3_1.png
hallusionbench_00806,HallusionBench,"According to the pizza image in the figure, is this pizza a Hawaiian Pizza?",no,yes,1.000,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/ocr/3_1.png
hallusionbench_00808,HallusionBench,"According to the pizza image in the figure, is this pizza a Margherita Pizza?",yes,no,1.000,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/ocr/3_2.png
hallusionbench_00810,HallusionBench,"According to the pizza image in the figure, is this pizza a Pepperoni Pizza?",no,yes,0.997,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/ocr/3_2.png
hallusionbench_00817,HallusionBench,"According to the cake in the image, is this a black forest cake?",no,yes,1.000,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/ocr/5_1.png
hallusionbench_00821,HallusionBench,"According to the cake in the image, is this a red velvet cake?",no,yes,0.855,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/ocr/6_1.png
hallusionbench_00822,HallusionBench,"According to the cake in the image, is this a red forest cake?",yes,no,0.855,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/ocr/6_1.png
hallusionbench_00824,HallusionBench,"According to the text below the logo, is this image for Al-Jazari?",no,yes,0.951,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/ocr/7_0.png
hallusionbench_00825,HallusionBench,"According to the text below the logo, is this image for Al Jazeera?",no,yes,0.969,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/ocr/7_1.png
hallusionbench_00837,HallusionBench,"According to the text given in the image, is this restaurant named Texas Roadhouse?",no,yes,0.976,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/ocr/10_1.png
hallusionbench_00838,HallusionBench,"According to the text given in the image, is this restaurant named Maryland Roadhouse?",yes,no,0.904,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/ocr/10_1.png
hallusionbench_00853,HallusionBench,"According to the text given in the image, does this poster depict the movie Zootopia?",no,yes,1.000,0.99,object_hallucination,data/HallusionBench/hallusion_bench/VD/ocr/14_1.png
hallusionbench_00854,HallusionBench,"According to the text given in the image, does this poster depict the movie Utopia?",yes,no,1.000,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/ocr/14_1.png
hallusionbench_00868,HallusionBench,"According to the text in this image, is this poster for the TV series Tokyo Single Girls?",no,yes,0.923,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/ocr/18_0.png
hallusionbench_00869,HallusionBench,"According to the text in this image, is this poster for the TV series Tokyo Tarareba Girls?",no,yes,0.951,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/ocr/18_1.png
hallusionbench_00872,HallusionBench,"According to the text in this image, is this poster for the TV series Please Send 1988?",no,yes,0.750,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/ocr/19_0.png
hallusionbench_00873,HallusionBench,"According to the text in this image, is this poster for the TV series Reply 1988?",no,yes,1.000,0.99,object_hallucination,data/HallusionBench/hallusion_bench/VD/ocr/19_1.png
hallusionbench_00875,HallusionBench,"According to the text in this image, is this ""Youcheng Cake Seasoned with Chicken Meat Floss""?",yes,no,0.783,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/ocr/20_0.png
hallusionbench_00880,HallusionBench,"In the image, is Xuanzang accompanied by his three disciples?",no,yes,0.993,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/figure/0_1.png
hallusionbench_00884,HallusionBench,Is it the logo for Qiaodan Sports?,yes,no,0.991,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/figure/1_1.png
hallusionbench_00888,HallusionBench,Are there any ducks in this figure?,yes,no,0.904,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/figure/2_1.png
hallusionbench_00894,HallusionBench,Are there any ducks in this figure?,no,yes,0.882,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/figure/4_0.png
hallusionbench_00895,HallusionBench,Are all the animals in this figure swans?,no,yes,0.976,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/figure/4_1.png
hallusionbench_00906,HallusionBench,Does this figure depict Colonel Sanders?,no,yes,1.000,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/figure/6_1.png
hallusionbench_00909,HallusionBench,Is this the official NBA logo?,no,yes,1.000,0.99,object_hallucination,data/HallusionBench/hallusion_bench/VD/figure/7_1.png
hallusionbench_00910,HallusionBench,Does this figure depict a singer?,yes,no,1.000,0.99,object_hallucination,data/HallusionBench/hallusion_bench/VD/figure/7_1.png
hallusionbench_00919,HallusionBench,Are all the items in this figure vegetables or fruits?,yes,no,0.813,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/figure/10_0.png
hallusionbench_00925,HallusionBench,Are all the items in this figure ice cream bars?,no,yes,0.824,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/figure/11_1.png
hallusionbench_00933,HallusionBench,Are all the characters in this figure from the movie Zootopia?,no,yes,0.988,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/figure/13_1.png
hallusionbench_00934,HallusionBench,Is Bunny Bug in this figure?,yes,no,0.824,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/figure/13_1.png
hallusionbench_00943,HallusionBench,Are all the characters in this figure from The Story of the Little Mole?,yes,no,0.961,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/figure/16_0.png
hallusionbench_00957,HallusionBench,Does this figure only contain SpongeBob?,no,yes,0.999,0.99,object_hallucination,data/HallusionBench/hallusion_bench/VD/figure/19_1.png
hallusionbench_00960,HallusionBench,Is the sequence of the image moving?,yes,no,0.923,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/0_1.png
hallusionbench_00964,HallusionBench,"Homer Simpson comes out of the bushes. According to the positive sequence of the images, are they in",no,yes,0.904,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/1_0.png
hallusionbench_00967,HallusionBench,"Homer Simpson disappears into the bushes. According to the positive sequence of the images, are they",no,yes,0.993,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/1_1.png
hallusionbench_00971,HallusionBench,"Homer Simpson disappears into the bushes. According to the positive sequence of the images, are they",no,yes,0.961,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/1_2.png
hallusionbench_00972,HallusionBench,"Homer Simpson comes out of the bushes. According to the positive sequence of the images, are they in",no,yes,0.750,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/1_2.png
hallusionbench_00973,HallusionBench,"According to the positive sequence of the images, does the basketball player make a dunk?",yes,no,0.939,0.75,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/2_0.png
hallusionbench_00978,HallusionBench,"According to the positive sequence of the images, are they in the correct order?",no,yes,0.882,0.9,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/2_1.png
hallusionbench_00979,HallusionBench,"According to the positive sequence of the images, does the man open the door?",yes,no,0.904,0.7,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/3_0.png
hallusionbench_00989,HallusionBench,"The man opens the door. According to the positive sequence of the images, are they in the correct or",no,yes,0.855,0.9,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/3_2.png
hallusionbench_00990,HallusionBench,"The man closes the door. According to the positive sequence of the images, are they in the correct o",no,yes,0.904,0.9,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/3_2.png
hallusionbench_00994,HallusionBench,"The blue car attempts to leave the parking space. According to the positive sequence of the images, ",no,yes,0.996,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/4_0.png
hallusionbench_00995,HallusionBench,"According to the positive sequence of the images, does the blue car attempt to park?",no,yes,0.997,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/4_1.png
hallusionbench_00996,HallusionBench,"According to the positive sequence of the images, does the blue car attempt to leave the parking spa",yes,no,0.707,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/4_1.png
hallusionbench_00997,HallusionBench,"The blue car attempts to park. According to the positive sequence of the images, are they in the cor",no,yes,0.996,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/4_1.png
hallusionbench_00999,HallusionBench,"According to the positive sequence of the images, does the blue car attempt to park?",no,yes,0.994,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/4_2.png
hallusionbench_01001,HallusionBench,"The blue car attempts to park. According to the positive sequence of the images, are they in the cor",no,yes,0.998,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/4_2.png
hallusionbench_01002,HallusionBench,"The blue car attempts to leave the parking space. According to the positive sequence of the images, ",no,yes,0.998,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/4_2.png
hallusionbench_01006,HallusionBench,"The baby attempts to take off the clothes. According to the positive sequence of the images, are the",no,yes,0.824,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/5_0.png
hallusionbench_01009,HallusionBench,"The baby attempts to put on the clothes. According to the positive sequence of the images, are they ",no,yes,0.882,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/5_1.png
hallusionbench_01020,HallusionBench,"According to the positive sequence of the images, is the plug removed from the power outlet?",no,yes,0.997,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/7_0.png
hallusionbench_01022,HallusionBench,"The plug is removed from the power outlet. According to the positive sequence of the images, are the",no,yes,0.939,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/7_0.png
hallusionbench_01025,HallusionBench,"The plug is put into the power outlet. According to the positive sequence of the images, are they in",no,yes,0.904,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/7_1.png
hallusionbench_01031,HallusionBench,"According to the positive sequence of the images, is the blue car moving forward?",no,yes,0.923,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/8_1.png
hallusionbench_01032,HallusionBench,"According to the positive sequence of the images, is the blue car moving backward?",yes,no,0.976,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/8_1.png
hallusionbench_01033,HallusionBench,"The blue car is moving forward. According to the positive sequence of the images, are they in the co",no,yes,0.939,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/8_1.png
hallusionbench_01034,HallusionBench,"The blue car is moving backward. According to the positive sequence of the images, are they in the c",yes,no,0.822,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/8_1.png
hallusionbench_01035,HallusionBench,"According to the positive sequence of the images, is the circle inside autobiographical anticlockwis",yes,no,0.961,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/9_0.png
hallusionbench_01041,HallusionBench,"According to the positive sequence of the images, Is this monkey removing the wheel? Answer in one w",yes,no,0.999,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/10_0.png
hallusionbench_01043,HallusionBench,"This monkey is removing the wheel. According to the positive sequence of the images, are they in the",yes,no,0.961,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/10_0.png
hallusionbench_01046,HallusionBench,"According to the positive sequence of the images, Is this monkey installing the wheel? Answer in one",yes,no,1.000,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/10_1.png
hallusionbench_01048,HallusionBench,"This monkey is installing the wheel. According to the positive sequence of the images, are they in t",yes,no,0.992,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/10_1.png
hallusionbench_01055,HallusionBench,"This man is throwing a woman into the toilet. According to the positive sequence of the images, are ",yes,no,0.834,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/11_0.png
hallusionbench_01058,HallusionBench,"According to the positive sequence of the images, Is this woman jumping out from the toilet? Answer ",yes,no,0.938,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/11_1.png
hallusionbench_01061,HallusionBench,"According to the positive sequence of the images, Is this man throwing a woman into the toilet? Answ",yes,no,0.782,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/11_2.png
hallusionbench_01062,HallusionBench,"According to the positive sequence of the images, Is this woman jumping out from the toilet? Answer ",yes,no,0.997,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/11_2.png
hallusionbench_01065,HallusionBench,"According to the positive sequence of the images, Is the circle moving towards to right? Answer in o",no,yes,0.923,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/12_0.png
hallusionbench_01067,HallusionBench,"According to the positive sequence of the images, Is the circle moving towards to right? Answer in o",no,yes,0.923,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/12_0.png
hallusionbench_01070,HallusionBench,"According to the positive sequence of the images, Is the circle moving towards to left? Answer in on",no,yes,0.923,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/12_1.png
hallusionbench_01071,HallusionBench,"According to the positive sequence of the images, Is the circle moving towards to right? Answer in o",no,yes,0.824,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/12_2.png
hallusionbench_01074,HallusionBench,"According to the positive sequence of the images, is there a dog in this video? Answer in one word.",no,yes,0.988,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/13_0.png
hallusionbench_01077,HallusionBench,"According to the positive sequence of the images, are they skating to left? Answer in one word.",yes,no,1.000,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/14_0.png
hallusionbench_01079,HallusionBench,"They are skating to left. According to the positive sequence of the images, are they in the correct ",yes,no,0.981,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/14_0.png
hallusionbench_01082,HallusionBench,"According to the positive sequence of the images, are they skating to right? Answer in one sentence.",yes,no,0.999,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/14_1.png
hallusionbench_01084,HallusionBench,"They are skating to right. According to the positive sequence of the images, are they in the correct",yes,no,0.965,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/14_1.png
hallusionbench_01085,HallusionBench,"According to the positive sequence of the images, are they skating to left? Answer in one sentence.",yes,no,1.000,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/14_2.png
hallusionbench_01086,HallusionBench,"According to the positive sequence of the images, are they skating to right? Answer in one sentence.",yes,no,1.000,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/14_2.png
hallusionbench_01091,HallusionBench,"According to the positive sequence of the images, is the man running to right? Answer in one sentenc",no,yes,0.988,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/15_1.png
hallusionbench_01092,HallusionBench,"According to the positive sequence of the images, is the man running to left? Answer in one sentence",yes,no,0.995,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/15_1.png
hallusionbench_01095,HallusionBench,"According to the positive sequence of the images, is the baby crawling to right? Answer in one sente",no,yes,0.991,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/16_1.png
hallusionbench_01096,HallusionBench,"According to the positive sequence of the images, is the baby crawling to left? Answer in one senten",yes,no,0.951,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/16_1.png
hallusionbench_01102,HallusionBench,"According to the positive sequence of the images, is this cartoon character getting far away? Answer",yes,no,0.999,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/17_1.png
hallusionbench_01103,HallusionBench,"This cartoon character getting closer. According to the positive sequence of the images, are they in",no,yes,0.938,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/17_1.png
hallusionbench_01105,HallusionBench,"According to the positive sequence of the images, are they hugging? Answer in one sentence.",yes,no,0.749,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/18_0.png
hallusionbench_01110,HallusionBench,"According to the positive sequence of the images, are they growing apart? Answer in one sentence.",yes,no,0.998,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/18_1.png
hallusionbench_01112,HallusionBench,"They are growing apart. According to the positive sequence of the images, are they in the correct or",yes,no,0.974,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/18_1.png
hallusionbench_01114,HallusionBench,"According to the positive sequence of the images, are they growing apart? Answer in one sentence.",yes,no,0.998,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/18_2.png
hallusionbench_01115,HallusionBench,"They are hugging. According to the positive sequence of the images, are they in the correct order? A",no,yes,0.789,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/18_2.png
hallusionbench_01117,HallusionBench,"According to the positive sequence of the images, Is he running counterclockwise? Answer in one sent",yes,no,0.855,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/19_0.png
hallusionbench_01119,HallusionBench,"He is running counterclockwise. According to the positive sequence of the images, are they in the co",yes,no,0.732,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/19_0.png
hallusionbench_01120,HallusionBench,"He is running clockwise. According to the positive sequence of the images, are they in the correct o",no,yes,0.750,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/19_0.png
hallusionbench_01122,HallusionBench,"According to the positive sequence of the images, Is he running clockwise? Answer in one sentence.",yes,no,0.824,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/19_1.png
hallusionbench_01124,HallusionBench,"He is running clockwise. According to the positive sequence of the images, are they in the correct o",yes,no,0.784,0.95,object_hallucination,data/HallusionBench/hallusion_bench/VD/video/19_1.png
