sample_id,dataset,question,gold_answer,model_prediction,scalar_confidence,self_reported_confidence,failure_family,image_path
pope_random_2053,POPE,Is there an oven in the image?,yes,no,0.923,0.7,object_hallucination,data/POPE/images/COCO_val2014_000000167724.jpg
pope_random_2057,POPE,Is there a bottle in the image?,yes,no,0.951,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000167724.jpg
pope_random_2061,POPE,Is there a truck in the image?,yes,no,0.855,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000262736.jpg
pope_random_2067,POPE,Is there a bicycle in the image?,yes,no,0.840,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000076416.jpg
pope_random_2071,POPE,Is there a backpack in the image?,yes,no,0.994,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000541783.jpg
pope_random_2079,POPE,Is there a broccoli in the image?,yes,no,0.994,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000445200.jpg
pope_random_2084,POPE,Is there a book in the image?,no,yes,0.961,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000433574.jpg
pope_random_2087,POPE,Is there a dining table in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000433574.jpg
pope_random_2099,POPE,Is there a car in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000114941.jpg
pope_random_2101,POPE,Is there a remote in the image?,yes,no,0.998,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000493753.jpg
pope_random_2115,POPE,Is there a dining table in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000382617.jpg
pope_random_2153,POPE,Is there an orange in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000088507.jpg
pope_random_2159,POPE,Is there an umbrella in the image?,yes,no,0.931,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000279499.jpg
pope_random_2183,POPE,Is there a handbag in the image?,yes,no,0.707,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000238691.jpg
pope_random_2189,POPE,Is there an oven in the image?,yes,no,0.961,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000332908.jpg
pope_random_2201,POPE,Is there a surfboard in the image?,yes,no,0.976,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000470699.jpg
pope_random_2205,POPE,Is there a sports ball in the image?,yes,no,0.855,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000023084.jpg
pope_random_2213,POPE,Is there a sink in the image?,yes,no,0.998,0.7,object_hallucination,data/POPE/images/COCO_val2014_000000545353.jpg
pope_random_2219,POPE,Is there a handbag in the image?,yes,no,0.923,0.75,object_hallucination,data/POPE/images/COCO_val2014_000000394535.jpg
pope_random_2240,POPE,Is there a person in the image?,no,yes,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000304819.jpg
pope_random_2243,POPE,Is there a laptop in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000304819.jpg
pope_random_2245,POPE,Is there a clock in the image?,yes,no,0.991,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000240434.jpg
pope_random_2247,POPE,Is there a person in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000240434.jpg
pope_random_2249,POPE,Is there a remote in the image?,yes,no,0.969,0.75,object_hallucination,data/POPE/images/COCO_val2014_000000240434.jpg
pope_random_2263,POPE,Is there a giraffe in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000235541.jpg
pope_random_2269,POPE,Is there a tv in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000068418.jpg
pope_random_2273,POPE,Is there a laptop in the image?,yes,no,0.789,0.75,object_hallucination,data/POPE/images/COCO_val2014_000000068418.jpg
pope_random_2275,POPE,Is there a backpack in the image?,yes,no,0.893,0.75,object_hallucination,data/POPE/images/COCO_val2014_000000368541.jpg
pope_random_2286,POPE,Is there a car in the image?,no,yes,0.914,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000006033.jpg
pope_random_2313,POPE,Is there a bowl in the image?,yes,no,0.945,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000042685.jpg
pope_random_2337,POPE,Is there a truck in the image?,yes,no,0.869,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000405762.jpg
pope_random_2344,POPE,Is there a book in the image?,no,yes,0.939,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000343967.jpg
pope_random_2367,POPE,Is there a broccoli in the image?,yes,no,0.869,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000337502.jpg
pope_random_2375,POPE,Is there a sports ball in the image?,yes,no,0.996,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000325347.jpg
pope_random_2377,POPE,Is there a traffic light in the image?,yes,no,0.998,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000256906.jpg
pope_random_2381,POPE,Is there a truck in the image?,yes,no,0.998,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000256906.jpg
pope_random_2385,POPE,Is there a bicycle in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000061507.jpg
pope_random_2387,POPE,Is there a suitcase in the image?,yes,no,0.996,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000061507.jpg
pope_random_2389,POPE,Is there a vase in the image?,yes,no,0.981,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000084410.jpg
pope_random_2409,POPE,Is there a fork in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000307262.jpg
pope_random_2417,POPE,Is there a dining table in the image?,yes,no,0.961,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000573796.jpg
pope_random_2443,POPE,Is there a person in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000238029.jpg
pope_random_2463,POPE,Is there a bowl in the image?,yes,no,0.904,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000447787.jpg
pope_random_2489,POPE,Is there a motorcycle in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000071738.jpg
pope_random_2490,POPE,Is there a handbag in the image?,no,yes,0.789,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000071738.jpg
pope_random_2495,POPE,Is there a handbag in the image?,yes,no,0.869,0.7,object_hallucination,data/POPE/images/COCO_val2014_000000170077.jpg
pope_random_2497,POPE,Is there a tv in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000378751.jpg
pope_random_2507,POPE,Is there a bicycle in the image?,yes,no,0.996,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000073182.jpg
pope_random_2511,POPE,Is there a car in the image?,yes,no,0.994,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000246928.jpg
pope_random_2571,POPE,Is there a bench in the image?,yes,no,0.997,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000052689.jpg
pope_random_2575,POPE,Is there a snowboard in the image?,yes,no,0.951,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000516601.jpg
pope_random_2589,POPE,Is there a sports ball in the image?,yes,no,0.996,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000142056.jpg
pope_random_2619,POPE,Is there a suitcase in the image?,yes,no,0.998,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000222118.jpg
pope_random_2623,POPE,Is there a book in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000514292.jpg
pope_random_2635,POPE,Is there a backpack in the image?,yes,no,0.855,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000016451.jpg
pope_random_2661,POPE,Is there a person in the image?,yes,no,0.995,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000405205.jpg
pope_random_2673,POPE,Is there a sports ball in the image?,yes,no,0.707,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000365317.jpg
pope_random_2679,POPE,Is there a toilet in the image?,yes,no,0.969,0.7,object_hallucination,data/POPE/images/COCO_val2014_000000224155.jpg
pope_random_2685,POPE,Is there an orange in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000191964.jpg
pope_random_2691,POPE,Is there a bowl in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000265472.jpg
pope_random_2693,POPE,Is there an orange in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000265472.jpg
pope_random_2695,POPE,Is there a snowboard in the image?,yes,no,0.985,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000550514.jpg
pope_random_2703,POPE,Is there a motorcycle in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000163814.jpg
pope_random_2705,POPE,Is there a skateboard in the image?,yes,no,0.997,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000163814.jpg
pope_random_2707,POPE,Is there a truck in the image?,yes,no,0.923,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000505933.jpg
pope_random_2713,POPE,Is there a traffic light in the image?,yes,no,0.994,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000318550.jpg
pope_random_2721,POPE,Is there a person in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000367528.jpg
pope_random_2723,POPE,Is there a remote in the image?,yes,no,0.993,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000367528.jpg
pope_random_2729,POPE,Is there a boat in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000252911.jpg
pope_random_2741,POPE,Is there a sports ball in the image?,yes,no,0.995,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000050627.jpg
pope_random_2747,POPE,Is there a dining table in the image?,yes,no,0.939,0.75,object_hallucination,data/POPE/images/COCO_val2014_000000233426.jpg
pope_random_2769,POPE,Is there a cow in the image?,yes,no,0.914,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000092624.jpg
pope_random_2785,POPE,Is there a spoon in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000465346.jpg
pope_random_2795,POPE,Is there a horse in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000514248.jpg
pope_random_2799,POPE,Is there a chair in the image?,yes,no,0.969,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000355776.jpg
pope_random_2819,POPE,Is there a sports ball in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000559547.jpg
pope_random_2843,POPE,Is there a sports ball in the image?,yes,no,0.969,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000555538.jpg
pope_random_2881,POPE,Is there a car in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000069863.jpg
pope_random_2892,POPE,Is there a boat in the image?,no,yes,0.969,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000041180.jpg
pope_random_2899,POPE,Is there a chair in the image?,yes,no,0.893,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000554002.jpg
pope_random_2955,POPE,Is there a sports ball in the image?,yes,no,0.993,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000323752.jpg
pope_random_2959,POPE,Is there a spoon in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000003845.jpg
pope_random_2968,POPE,Is there a bottle in the image?,no,yes,0.961,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000122962.jpg
pope_random_2989,POPE,Is there a bowl in the image?,yes,no,0.789,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000361430.jpg
pope_random_2997,POPE,Is there a bowl in the image?,yes,no,0.893,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000277289.jpg
pope_popular_5,POPE,Is there a skis in the image?,yes,no,0.997,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000310196.jpg
pope_popular_10,POPE,Is there a car in the image?,no,yes,0.996,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000210789.jpg
pope_popular_17,POPE,Is there a car in the image?,yes,no,0.729,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000429109.jpg
pope_popular_21,POPE,Is there a potted plant in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000211674.jpg
pope_popular_35,POPE,Is there a bed in the image?,yes,no,0.999,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000283412.jpg
pope_popular_38,POPE,Is there a dining table in the image?,no,yes,0.994,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000265719.jpg
pope_popular_39,POPE,Is there a spoon in the image?,yes,no,0.789,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000265719.jpg
pope_popular_43,POPE,Is there a tv in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000461331.jpg
pope_popular_45,POPE,Is there a toaster in the image?,yes,no,0.914,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000461331.jpg
pope_popular_65,POPE,Is there a bottle in the image?,yes,no,0.855,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000574692.jpg
pope_popular_84,POPE,Is there a backpack in the image?,no,yes,0.729,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000569839.jpg
pope_popular_99,POPE,Is there a remote in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000482476.jpg
pope_popular_108,POPE,Is there a chair in the image?,no,yes,0.939,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000131115.jpg
pope_popular_121,POPE,Is there a bowl in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000336872.jpg
pope_popular_123,POPE,Is there a spoon in the image?,yes,no,0.939,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000336872.jpg
pope_popular_141,POPE,Is there a toothbrush in the image?,yes,no,0.993,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000542145.jpg
pope_popular_149,POPE,Is there a car in the image?,yes,no,0.824,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000218224.jpg
pope_popular_166,POPE,Is there a car in the image?,no,yes,0.882,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000140583.jpg
pope_popular_167,POPE,Is there a cow in the image?,yes,no,0.997,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000140583.jpg
pope_popular_171,POPE,Is there a truck in the image?,yes,no,0.973,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000421455.jpg
pope_popular_179,POPE,Is there a bottle in the image?,yes,no,0.990,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000288639.jpg
pope_popular_195,POPE,Is there a remote in the image?,yes,no,0.961,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000526321.jpg
pope_popular_197,POPE,Is there a dining table in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000526321.jpg
pope_popular_199,POPE,Is there a snowboard in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000042190.jpg
pope_popular_241,POPE,Is there a car in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000574057.jpg
pope_popular_243,POPE,Is there a train in the image?,yes,no,0.789,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000574057.jpg
pope_popular_247,POPE,Is there a traffic light in the image?,yes,no,0.882,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000456178.jpg
pope_popular_249,POPE,Is there a truck in the image?,yes,no,0.969,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000456178.jpg
pope_popular_259,POPE,Is there a car in the image?,yes,no,0.882,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000485564.jpg
pope_popular_265,POPE,Is there a truck in the image?,yes,no,0.893,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000454642.jpg
pope_popular_287,POPE,Is there a handbag in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000329717.jpg
pope_popular_289,POPE,Is there a chair in the image?,yes,no,0.770,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000012333.jpg
pope_popular_297,POPE,Is there a spoon in the image?,yes,no,0.985,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000480122.jpg
pope_popular_311,POPE,Is there a sports ball in the image?,yes,no,0.855,0.75,object_hallucination,data/POPE/images/COCO_val2014_000000437347.jpg
pope_popular_321,POPE,Is there a dining table in the image?,yes,no,0.981,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000538236.jpg
pope_popular_327,POPE,Is there an orange in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000236865.jpg
pope_popular_329,POPE,Is there a car in the image?,yes,no,0.824,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000236865.jpg
pope_popular_336,POPE,Is there a cup in the image?,no,yes,0.807,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000217397.jpg
pope_popular_341,POPE,Is there a book in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000060213.jpg
pope_popular_353,POPE,Is there a bicycle in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000084447.jpg
pope_popular_355,POPE,Is there a person in the image?,yes,no,0.994,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000192660.jpg
pope_popular_357,POPE,Is there a dining table in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000192660.jpg
pope_popular_365,POPE,Is there a broccoli in the image?,yes,no,0.997,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000575755.jpg
pope_popular_371,POPE,Is there a dining table in the image?,yes,no,0.976,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000354088.jpg
pope_popular_372,POPE,Is there a bottle in the image?,no,yes,0.750,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000354088.jpg
pope_popular_377,POPE,Is there a handbag in the image?,yes,no,0.882,0.75,object_hallucination,data/POPE/images/COCO_val2014_000000311327.jpg
pope_popular_381,POPE,Is there a bench in the image?,yes,no,0.969,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000456552.jpg
pope_popular_387,POPE,Is there a bottle in the image?,yes,no,0.789,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000350898.jpg
pope_popular_399,POPE,Is there a clock in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000021645.jpg
pope_popular_435,POPE,Is there a truck in the image?,yes,no,0.945,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000564336.jpg
pope_popular_436,POPE,Is there a backpack in the image?,no,yes,0.904,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000564336.jpg
pope_popular_438,POPE,Is there a handbag in the image?,no,yes,0.992,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000564336.jpg
pope_popular_443,POPE,Is there a couch in the image?,yes,no,0.993,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000231589.jpg
pope_popular_455,POPE,Is there a sports ball in the image?,yes,no,0.997,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000083275.jpg
pope_popular_457,POPE,Is there a snowboard in the image?,yes,no,0.998,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000406403.jpg
pope_popular_501,POPE,Is there a truck in the image?,yes,no,0.893,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000199764.jpg
pope_popular_505,POPE,Is there a vase in the image?,yes,no,0.988,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000148766.jpg
pope_popular_513,POPE,Is there an orange in the image?,yes,no,0.939,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000175506.jpg
pope_popular_521,POPE,Is there a laptop in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000353096.jpg
pope_popular_526,POPE,Is there a dining table in the image?,no,yes,0.939,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000207205.jpg
pope_popular_527,POPE,Is there a carrot in the image?,yes,no,0.996,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000207205.jpg
pope_popular_553,POPE,Is there a dog in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000190185.jpg
pope_popular_556,POPE,Is there a dining table in the image?,no,yes,0.993,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000190185.jpg
pope_popular_561,POPE,Is there a bowl in the image?,yes,no,0.882,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000209755.jpg
pope_popular_591,POPE,Is there a bicycle in the image?,yes,no,0.957,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000557016.jpg
pope_popular_611,POPE,Is there a car in the image?,yes,no,0.789,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000520524.jpg
pope_popular_617,POPE,Is there a spoon in the image?,yes,no,0.914,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000580294.jpg
pope_popular_627,POPE,Is there a backpack in the image?,yes,no,0.997,0.75,object_hallucination,data/POPE/images/COCO_val2014_000000094944.jpg
pope_popular_631,POPE,Is there a bowl in the image?,yes,no,0.997,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000572075.jpg
pope_popular_637,POPE,Is there a spoon in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000387098.jpg
pope_popular_641,POPE,Is there a remote in the image?,yes,no,0.945,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000387098.jpg
pope_popular_647,POPE,Is there a potted plant in the image?,yes,no,0.961,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000382670.jpg
pope_popular_670,POPE,Is there a chair in the image?,no,yes,0.824,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000237767.jpg
pope_popular_671,POPE,Is there a dining table in the image?,yes,no,0.998,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000237767.jpg
pope_popular_695,POPE,Is there a dining table in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000366141.jpg
pope_popular_701,POPE,Is there a fork in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000093946.jpg
pope_popular_705,POPE,Is there a bench in the image?,yes,no,0.969,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000032610.jpg
pope_popular_717,POPE,Is there a bowl in the image?,yes,no,0.976,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000226097.jpg
pope_popular_719,POPE,Is there a bottle in the image?,yes,no,0.985,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000226097.jpg
pope_popular_725,POPE,Is there a handbag in the image?,yes,no,0.824,0.7,object_hallucination,data/POPE/images/COCO_val2014_000000538054.jpg
pope_popular_735,POPE,Is there a clock in the image?,yes,no,0.991,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000113701.jpg
pope_popular_750,POPE,Is there a chair in the image?,no,yes,0.882,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000482275.jpg
pope_popular_759,POPE,Is there a train in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000044520.jpg
pope_popular_763,POPE,Is there a toaster in the image?,yes,no,0.983,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000518177.jpg
pope_popular_765,POPE,Is there a person in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000518177.jpg
pope_popular_767,POPE,Is there a microwave in the image?,yes,no,0.931,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000518177.jpg
pope_popular_772,POPE,Is there a chair in the image?,no,yes,0.997,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000203479.jpg
pope_popular_773,POPE,Is there a dining table in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000203479.jpg
pope_popular_779,POPE,Is there a dining table in the image?,yes,no,0.993,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000551881.jpg
pope_popular_791,POPE,Is there a remote in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000007795.jpg
pope_popular_829,POPE,Is there a car in the image?,yes,no,0.951,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000167110.jpg
pope_popular_838,POPE,Is there a backpack in the image?,no,yes,0.997,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000300876.jpg
pope_popular_843,POPE,Is there a chair in the image?,yes,no,0.951,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000443240.jpg
pope_popular_847,POPE,Is there a truck in the image?,yes,no,0.983,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000288042.jpg
pope_popular_850,POPE,Is there a car in the image?,no,yes,0.882,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000288042.jpg
pope_popular_863,POPE,Is there a laptop in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000208028.jpg
pope_popular_873,POPE,Is there a bottle in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000424642.jpg
pope_popular_903,POPE,Is there a bird in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000430052.jpg
pope_popular_923,POPE,Is there a bed in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000551908.jpg
pope_popular_935,POPE,Is there a dining table in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000327771.jpg
pope_popular_943,POPE,Is there a person in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000111817.jpg
pope_popular_945,POPE,Is there a cup in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000111817.jpg
pope_popular_951,POPE,Is there a handbag in the image?,yes,no,0.981,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000379162.jpg
pope_popular_960,POPE,Is there a chair in the image?,no,yes,0.893,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000489728.jpg
pope_popular_969,POPE,Is there a person in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000358255.jpg
pope_popular_977,POPE,Is there a bicycle in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000178078.jpg
pope_popular_987,POPE,Is there a cake in the image?,yes,no,0.951,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000460931.jpg
pope_popular_989,POPE,Is there a person in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000460931.jpg
pope_popular_994,POPE,Is there a chair in the image?,no,yes,0.996,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000506483.jpg
pope_popular_997,POPE,Is there a banana in the image?,yes,no,1.000,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000468934.jpg
pope_popular_1011,POPE,Is there an orange in the image?,yes,no,1.000,0.99,object_hallucination,data/POPE/images/COCO_val2014_000000273450.jpg
pope_popular_1020,POPE,Is there a chair in the image?,no,yes,0.973,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000278226.jpg
pope_popular_1030,POPE,Is there a chair in the image?,no,yes,0.855,0.85,object_hallucination,data/POPE/images/COCO_val2014_000000153300.jpg
pope_popular_1038,POPE,Is there a chair in the image?,no,yes,0.750,0.7,object_hallucination,data/POPE/images/COCO_val2014_000000506178.jpg
pope_popular_1043,POPE,Is there a traffic light in the image?,yes,no,0.983,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000249720.jpg
pope_popular_1049,POPE,Is there a car in the image?,yes,no,0.999,0.95,object_hallucination,data/POPE/images/COCO_val2014_000000205206.jpg
pope_popular_1051,POPE,Is there a backpack in the image?,yes,no,0.999,0.75,object_hallucination,data/POPE/images/COCO_val2014_000000018150.jpg
pope_popular_1055,POPE,Is there a couch in the image?,yes,no,0.807,0.75,object_hallucination,data/POPE/images/COCO_val2014_000000018150.jpg
