sample_id,dataset,question,gold_answer,model_prediction,scalar_confidence,self_reported_confidence,failure_family,image_path
vizwiz_val_000658,VizWiz,What are those letters?,unanswerable,happy,0.994,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000658.jpg
vizwiz_val_000662,VizWiz,Is that chocolate?,no,unanswerable,0.996,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000662.jpg
vizwiz_val_000665,VizWiz,"Hi, which red box is a jam box speaker and I've got the underside facing up.  I'm wondering if you c",unanswerable,jbe sn 04702582be,0.911,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000665.jpg
vizwiz_val_000668,VizWiz,Can you read this?,no,unanswerable,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000668.jpg
vizwiz_val_000674,VizWiz,What is the title and page number?,unanswerable,importance of knowing your product and service. 1,0.976,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000674.jpg
vizwiz_val_000677,VizWiz,What's on the screen?,web page,job posting,0.853,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000677.jpg
vizwiz_val_000680,VizWiz,What is this?,lorazepam,medication,0.896,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000680.jpg
vizwiz_val_000681,VizWiz,What is this?,mail,unanswerable,0.998,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000681.jpg
vizwiz_val_000683,VizWiz,Is this a keyboard?,no,unanswerable,0.961,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000683.jpg
vizwiz_val_000689,VizWiz,What is this device,tablet,ipad,0.738,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000689.jpg
vizwiz_val_000692,VizWiz,What can you see?,person that barely in image head arm,unanswerable,0.974,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000692.jpg
vizwiz_val_000693,VizWiz,"Can you please tell me if this laptop is coming up or if the screen is blank, thank you.",coming up,screen is blank,0.996,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000693.jpg
vizwiz_val_000697,VizWiz,What does this say?,unanswerable,skyperecorder/mp3,0.847,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000697.jpg
vizwiz_val_000698,VizWiz,is this screen on the desktop or is there any word on here involving installing updates,no,desktop,0.923,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000698.jpg
vizwiz_val_000700,VizWiz,Who can read this for me?,navigation app,unanswerable,0.881,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000700.jpg
vizwiz_val_000705,VizWiz,What is this?,crowdworking info,computer screen,0.805,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000705.jpg
vizwiz_val_000713,VizWiz,What is this?,bulletin board,drawing,0.914,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000713.jpg
vizwiz_val_000715,VizWiz,What does it say on screen?,unanswerable,welcome to recovery manager,0.886,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000715.jpg
vizwiz_val_000717,VizWiz,When does this task expire?,04 11 12,april 12,0.936,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000717.jpg
vizwiz_val_000718,VizWiz,What did i just read on my pc?,vizwiz,app for blind and visually impaired,0.724,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000718.jpg
vizwiz_val_000720,VizWiz,What is in front of me?,cars,grass,0.904,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000720.jpg
vizwiz_val_000725,VizWiz,What is this?,stomach,unanswerable,0.886,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000725.jpg
vizwiz_val_000731,VizWiz,"ok I moved back a little further taking the photo again.  My speech has stopped, so I don't know whe",no,unanswerable,0.992,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000731.jpg
vizwiz_val_000741,VizWiz,Can you please tell me the progress of the discount that's taking place?,29% complete,unanswerable,1.000,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000741.jpg
vizwiz_val_000742,VizWiz,What is this? What was the answer that you got?,unanswerable,computer screen,0.785,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000742.jpg
vizwiz_val_000743,VizWiz,Please tell me what's on the screen.,unanswerable,operating system menu,0.652,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000743.jpg
vizwiz_val_000746,VizWiz,What is this item.,computer screen,unanswerable,0.988,0.7,none,data/VizWiz/Images/val/VizWiz_val_00000746.jpg
vizwiz_val_000748,VizWiz,What you see?,green card,unanswerable,0.938,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000748.jpg
vizwiz_val_000749,VizWiz,What is it?,skype,laptop screen,0.820,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000749.jpg
vizwiz_val_000750,VizWiz,What is this?,buildings,skyscraper,0.896,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000750.jpg
vizwiz_val_000752,VizWiz,Could you please tell me if this is a good picture of the tv stand?,yes,unanswerable,0.989,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000752.jpg
vizwiz_val_000753,VizWiz,What is this?,boy,unanswerable,0.985,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000753.jpg
vizwiz_val_000754,VizWiz,Can you tell me what screen this is?,browser screen,itunes,0.947,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000754.jpg
vizwiz_val_000759,VizWiz,What is the answer?,unanswerable,45,0.999,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000759.jpg
vizwiz_val_000761,VizWiz,Does this picture show an open fire?,no,unanswerable,0.888,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000761.jpg
vizwiz_val_000762,VizWiz,What is this?,minecraft screen,minecraft tunnel,0.737,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000762.jpg
vizwiz_val_000766,VizWiz,"I need to know specifically what is written across the screen on this computer, please.",nothing,unanswerable,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000766.jpg
vizwiz_val_000768,VizWiz,what is this cup?,saint louis bread co,coffee,0.960,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000768.jpg
vizwiz_val_000770,VizWiz,What is this?,menu,recipe book,0.659,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000770.jpg
vizwiz_val_000772,VizWiz,What title is this?,every now then,every now and then,0.890,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000772.jpg
vizwiz_val_000775,VizWiz,Where are you?,unidentified,bedroom,0.791,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000775.jpg
vizwiz_val_000777,VizWiz,"Please tell me what's on the screen. It'll either be, well probably an error message. So, Please tel",install windows,windows installation error message,0.728,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000777.jpg
vizwiz_val_000778,VizWiz,is there a button that i'm supposed to push on this?,yes,unanswerable,0.994,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000778.jpg
vizwiz_val_000781,VizWiz,What is the price of the french fries?,1.29 1.99,$1.29/$1.99,0.999,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000781.jpg
vizwiz_val_000784,VizWiz,Yes this is a google street view and I just want a description of the image please be as detailed as,view multistory building in suburbs,unanswerable,0.977,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000784.jpg
vizwiz_val_000786,VizWiz,what's this?,computer screen,tablet,0.846,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000786.jpg
vizwiz_val_000787,VizWiz,What's on the screen?,search results,computer screen,0.733,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000787.jpg
vizwiz_val_000790,VizWiz,What is this?,phone,recorder,0.751,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000790.jpg
vizwiz_val_000793,VizWiz,What is this?,winners for life 2005,trophy,0.992,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000793.jpg
vizwiz_val_000797,VizWiz,What is the computer screen showing?,microsoft corporation logo,windows startup,0.855,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000797.jpg
vizwiz_val_000800,VizWiz,What name?,unanswerable,janis market,0.905,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000800.jpg
vizwiz_val_000801,VizWiz,What is it?,itunes,tablet,0.998,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000801.jpg
vizwiz_val_000804,VizWiz,what is this?,printer,speaker,0.680,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000804.jpg
vizwiz_val_000805,VizWiz,What color is this?,blue,purple and teal,0.862,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000805.jpg
vizwiz_val_000807,VizWiz,What this?,computer screen,skype,0.964,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000807.jpg
vizwiz_val_000817,VizWiz,How fast is my up and download?,31.45 34.52,"34.52 mbps download, 31.45 mbps upload",0.961,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000817.jpg
vizwiz_val_000819,VizWiz,I was actually talking to somebody. My other phone died. Can you actually tell me if you can see the,no,unanswerable,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000819.jpg
vizwiz_val_000826,VizWiz,Do you tell me what kind of car this is?,lincoln,ford crown victoria,0.840,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000826.jpg
vizwiz_val_000837,VizWiz,"What does it show on the screen of the computer?  Note it is an..it is an asus 56e computer, what do",dialog boxes over desktop,unanswerable,0.997,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000837.jpg
vizwiz_val_000842,VizWiz,What is in this picture?,computer,laptop,0.987,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000842.jpg
vizwiz_val_000845,VizWiz,"Yes, this is a Google Street View. I need a description,, as detailed as possible, of the image, and",no bus stop,unanswerable,0.997,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000845.jpg
vizwiz_val_000846,VizWiz,What's on screen?,icons,computer desktop,0.911,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000846.jpg
vizwiz_val_000847,VizWiz,What does this say?,icons,unanswerable,0.999,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000847.jpg
vizwiz_val_000849,VizWiz,Which laptop is this?,unanswerable,hp probook,0.901,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000849.jpg
vizwiz_val_000850,VizWiz,what do you see?,computer screen,laptop,0.842,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000850.jpg
vizwiz_val_000852,VizWiz,What is this?,$50 preferred guest card,gift card,0.701,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000852.jpg
vizwiz_val_000854,VizWiz,What is that?,parking lot,unanswerable,0.935,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000854.jpg
vizwiz_val_000855,VizWiz,Can you tell me what this screen says? Thank you.,unanswerable,chromium > koble til,0.847,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000855.jpg
vizwiz_val_000860,VizWiz,What kind of coffee is this?,tassimo,mocha,0.962,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000860.jpg
vizwiz_val_000864,VizWiz,What is this?,bottle something facing wrong way,lotion,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000864.jpg
vizwiz_val_000866,VizWiz,yes I need a description of this Google street view image. Thank you.,grass trees,unanswerable,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000866.jpg
vizwiz_val_000868,VizWiz,What is this?,unanswerable,badge,0.567,0.85,answerability,data/VizWiz/Images/val/VizWiz_val_00000868.jpg
vizwiz_val_000874,VizWiz,What do you see on the screen?,pop up message,install screen,0.640,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000874.jpg
vizwiz_val_000875,VizWiz,What is this?,monitor,computer screen,0.994,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000875.jpg
vizwiz_val_000879,VizWiz,what is the number on the building that is yupacai college in prescott arizona,unanswerable,3,0.789,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000879.jpg
vizwiz_val_000880,VizWiz,What is on the screen?,changes to your computer,windows dialog box,0.700,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000880.jpg
vizwiz_val_000881,VizWiz,Which sieve is healthy choice?,right,unanswerable,0.995,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000881.jpg
vizwiz_val_000882,VizWiz,What does it say on the screen?,800 643 2112 siriusxmcom,800-643-2112,0.989,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000882.jpg
vizwiz_val_000883,VizWiz,Does this page have a signature on it or is it blank?,blank,unanswerable,0.838,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000883.jpg
vizwiz_val_000886,VizWiz,What did I just read on my PC?,vizwiz,apps for blind and visually impaired,0.946,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000886.jpg
vizwiz_val_000891,VizWiz,What is this?,computer screen,unanswerable,0.880,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000891.jpg
vizwiz_val_000894,VizWiz,What does this caption say?,97zh,unanswerable,0.975,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000894.jpg
vizwiz_val_000896,VizWiz,Yes this is an image from google maps. I need a detailed description of the image. Thank you.,looking down small road between 2 brick buildings,unanswerable,0.843,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000896.jpg
vizwiz_val_000897,VizWiz,What is the captcha code?,ja5ce848,jk5ce848,0.999,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000897.jpg
vizwiz_val_000901,VizWiz,Did I win?,no,unanswerable,0.823,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000901.jpg
vizwiz_val_000902,VizWiz,"Yes, I would just like a description of the visual image which is a Google Street View of a given lo",park,forest path,0.970,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000902.jpg
vizwiz_val_000903,VizWiz,Can you tell me the price of this computer please?,12999.01,"$12,999.01",1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000903.jpg
vizwiz_val_000904,VizWiz,What does the caption say?,paypal,unanswerable,0.997,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000904.jpg
vizwiz_val_000908,VizWiz,Can you tell me what the thing in the box says?,delightful grandchildren,few things are more delightful than grandchildren,0.931,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000908.jpg
vizwiz_val_000911,VizWiz,has this candle been burnt or is it new,burnt,new,0.998,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000911.jpg
vizwiz_val_000919,VizWiz,It is a box.,no,unanswerable,0.994,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000919.jpg
vizwiz_val_000920,VizWiz,Please tell which screen I'm on? I'm trying to access the boot menu and I'm trying to boot from a US,please select boot device,boot device selection screen,0.956,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000920.jpg
vizwiz_val_000922,VizWiz,What is this?,computer screen,tv,0.794,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000922.jpg
vizwiz_val_000923,VizWiz,What is being displayed on my screen?,unanswerable,windows installation screen,0.959,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000923.jpg
vizwiz_val_000926,VizWiz,"What question, what answer. Sorry, what options are available to me?",unanswerable,"vaio hardware diagnostics, restore c: drive, restore complete system, rescue data",0.978,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000926.jpg
vizwiz_val_000928,VizWiz,Yes I need to determine the word that is in this captcha image. Thank you.,wgtpv,wgipv,0.962,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000928.jpg
vizwiz_val_000931,VizWiz,What's being displayed on my screen?,windows needs to restart to continue,windows installation,0.838,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000931.jpg
vizwiz_val_000936,VizWiz,What is this picture of?,instructions,instruction sheet,0.876,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000936.jpg
vizwiz_val_000937,VizWiz,What does this window say?,unanswerable,startup repair,0.991,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000937.jpg
vizwiz_val_000939,VizWiz,What is this item?,cd,plastic bag,0.895,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000939.jpg
vizwiz_val_000940,VizWiz,Can you tell me the color of the screen or if there's any writing on it?,blue green,"blue, yes",0.971,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000940.jpg
vizwiz_val_000950,VizWiz,Can you read some of the text on the green?,computer organization design,unanswerable,1.000,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000950.jpg
vizwiz_val_000954,VizWiz,What does this say?,repair log,unanswerable,0.972,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000954.jpg
vizwiz_val_000957,VizWiz,"If you can see my computer screen, what does it look like and what does it say?",black screen,blue screen error,0.987,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000957.jpg
vizwiz_val_000959,VizWiz,I'm trying to figure out if you could tell me what button to push.,lower right more on demand button maybe exit button,unanswerable,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000959.jpg
vizwiz_val_000963,VizWiz,What's on the screen?,error message,startup repair,0.993,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000963.jpg
vizwiz_val_000964,VizWiz,What is this capture?,was uctoft,skype signup page,0.773,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000964.jpg
vizwiz_val_000973,VizWiz,please read the counter.,02616272,"02616,272",0.905,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000973.jpg
vizwiz_val_000975,VizWiz,What are key resources are managers for assisting with loss prevention?,unanswerable,all of above,0.986,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000975.jpg
vizwiz_val_000976,VizWiz,What is this?,computer screen,music collection,0.933,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000976.jpg
vizwiz_val_000978,VizWiz,What is this?,card,ticket,0.942,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000978.jpg
vizwiz_val_000980,VizWiz,What does it say on the screen?,unanswerable,attempting repairs,0.995,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000980.jpg
vizwiz_val_000982,VizWiz,What is this?,essay,text,0.573,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000982.jpg
vizwiz_val_000984,VizWiz,We need to know what is on the screen and which item is for driver signing.,unanswerable,signature enforcement,0.919,0.85,answerability,data/VizWiz/Images/val/VizWiz_val_00000984.jpg
vizwiz_val_000985,VizWiz,What is?,chex mix,chips,0.967,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000985.jpg
vizwiz_val_000986,VizWiz,What is the answer to number 10?,unanswerable,"d. 8, -2, -4",0.921,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000986.jpg
vizwiz_val_000988,VizWiz,"Hi, can you read the serial number on this device, please. Thank you. Oh.",unanswerable,04702582be,0.997,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000988.jpg
vizwiz_val_000990,VizWiz,What is written on the display?,unanswerable,win32k.sys,0.992,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000990.jpg
vizwiz_val_000991,VizWiz,Alright trying to see as much information about this sticker as possible.  It's on a piece of furnit,sears $249.99,unanswerable,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000991.jpg
vizwiz_val_000994,VizWiz,In this video is the singer's mouth wider from top to bottom or side-to-side? Thank you.,unanswerable,side to side,0.805,0.7,answerability,data/VizWiz/Images/val/VizWiz_val_00000994.jpg
vizwiz_val_000995,VizWiz,What is this?,mailbox,mail box,0.800,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000995.jpg
vizwiz_val_001000,VizWiz,Is there a visible model number here?,no,unanswerable,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001000.jpg
vizwiz_val_001002,VizWiz,What does this say?,unanswerable,acer,0.985,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00001002.jpg
vizwiz_val_001003,VizWiz,How do you turn on spoken answers?,unanswerable,speak question,0.764,0.7,answerability,data/VizWiz/Images/val/VizWiz_val_00001003.jpg
vizwiz_val_001004,VizWiz,What is this,card,unanswerable,0.956,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001004.jpg
vizwiz_val_001005,VizWiz,"What text is on my computer screen in this image, if any?",checking file system,unanswerable,0.886,0.9,none,data/VizWiz/Images/val/VizWiz_val_00001005.jpg
vizwiz_val_001009,VizWiz,describe the monitor,startup issue on hp computer,hp laptop,0.817,0.9,none,data/VizWiz/Images/val/VizWiz_val_00001009.jpg
vizwiz_val_001011,VizWiz,What does this say?,total was 15$ paid by visa,receipt,0.880,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001011.jpg
vizwiz_val_001014,VizWiz,What this is say,close program,error message,0.625,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001014.jpg
vizwiz_val_001015,VizWiz,what is this?,computer screen,computer monitor,0.781,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001015.jpg
vizwiz_val_001016,VizWiz,How much is this bill?,35.05,unanswerable,0.999,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001016.jpg
vizwiz_val_001017,VizWiz,What is on the screen of this Sirius radio?,sid 015213487912,sid number,0.965,0.9,none,data/VizWiz/Images/val/VizWiz_val_00001017.jpg
vizwiz_val_001018,VizWiz,What is this?,office,wooden ladder,0.773,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001018.jpg
vizwiz_val_001021,VizWiz,Describe the picture,computer screen,laptop screen,0.981,0.9,none,data/VizWiz/Images/val/VizWiz_val_00001021.jpg
vizwiz_val_001023,VizWiz,Can you please identify what's on the computer screen for me please?,windows shut down error screen,blue screen error,0.966,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001023.jpg
vizwiz_val_001028,VizWiz,What exactly does it show on the screen?,unanswerable,installing windows,0.885,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00001028.jpg
vizwiz_val_001032,VizWiz,Can you please describe in detail what is happening on the screen or what is on the screen? Thank yo,unanswerable,web browser open,0.947,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00001032.jpg
vizwiz_val_001033,VizWiz,Is it a box?,no,unanswerable,0.841,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001033.jpg
vizwiz_val_001036,VizWiz,Describe the picture.,left upper side computer image,laptop screen,0.961,0.85,none,data/VizWiz/Images/val/VizWiz_val_00001036.jpg
vizwiz_val_001037,VizWiz,What is the number of this building that I've just photographed?,unanswerable,3,1.000,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00001037.jpg
vizwiz_val_001038,VizWiz,Can you please tell me what the progress is on the screen?,almost done,installing 4 items,0.892,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001038.jpg
vizwiz_val_001040,VizWiz,"Could you tell me if there's an actual captcha code on the screen? And if there is, what does it say",no,unanswerable,1.000,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001040.jpg
vizwiz_val_001041,VizWiz,What is this?,crutches,wooden surfboard,0.815,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001041.jpg
vizwiz_val_001042,VizWiz,Which one of these cards is my slate card?,bottom card,top one,0.900,0.7,none,data/VizWiz/Images/val/VizWiz_val_00001042.jpg
vizwiz_val_001043,VizWiz,What does the screen say?,do you want following program to make changes to this computer,do you want to allow following program to make changes to this computer?,0.986,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001043.jpg
vizwiz_val_001044,VizWiz,What is this?,unanswerable,paper,0.835,0.85,answerability,data/VizWiz/Images/val/VizWiz_val_00001044.jpg
vizwiz_val_001045,VizWiz,What make is this laptop?,unanswerable,compaq,0.980,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00001045.jpg
vizwiz_val_001046,VizWiz,What are any of the words on this? What does any of this say?,notice pendency class action,unanswerable,0.990,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001046.jpg
vizwiz_val_001048,VizWiz,Is it chocolate?,no,unanswerable,0.997,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001048.jpg
vizwiz_val_001051,VizWiz,What is it?,computer,laptop,0.992,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001051.jpg
vizwiz_val_001055,VizWiz,Do you think I just need to press Enter or does the cursor need moved first?,move cursor,unanswerable,0.984,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001055.jpg
vizwiz_val_001058,VizWiz,How much are the french fries?,small $1.29 large $1.99,$1.29/$1.99,0.999,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001058.jpg
vizwiz_val_001061,VizWiz,What is this?,tablet,ipad screen,0.691,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001061.jpg
vizwiz_val_001063,VizWiz,Is it box?,no,yes,0.983,0.9,none,data/VizWiz/Images/val/VizWiz_val_00001063.jpg
vizwiz_val_001064,VizWiz,Is my computer at the login screen or is it still installing Windows? Thank you.,still installing,login screen,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001064.jpg
vizwiz_val_001065,VizWiz,What does the screen say?,kings castle xx5c4 home 5662,get online now so you can know network name,0.967,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001065.jpg
vizwiz_val_001069,VizWiz,Hi can you tell me how far along the scan disk is now? Thanks.,unanswerable,7 percent,0.998,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00001069.jpg
vizwiz_val_001070,VizWiz,You record.,unanswerable,wrong captcha,0.922,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00001070.jpg
vizwiz_val_001074,VizWiz,can you read anything on this?,no,unanswerable,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001074.jpg
vizwiz_val_001078,VizWiz,I need to know what the image says so I can get this password reset.,pkrsf,pkrs7,0.702,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001078.jpg
vizwiz_val_001080,VizWiz,are you able to see the security on this for me?,essauryst,unanswerable,0.999,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001080.jpg
vizwiz_val_001082,VizWiz,What picture did I take? And of what?,ipad,tablet with hulu login,0.730,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001082.jpg
vizwiz_val_001085,VizWiz,"What does it show on the screen?  If you can't tell me what it shows on the screen, then please tell",take closer less blurry picture,unanswerable,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001085.jpg
vizwiz_val_001087,VizWiz,What is the computer screen showing?,restore,startup repair,0.948,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001087.jpg
vizwiz_val_001088,VizWiz,What is this book's title?,unanswerable,body,0.918,0.7,answerability,data/VizWiz/Images/val/VizWiz_val_00001088.jpg
vizwiz_val_001091,VizWiz,Which best describes how igneous rocks are formed?,unanswerable,molten material cools and hardens,0.946,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00001091.jpg
vizwiz_val_001092,VizWiz,What is this?,keyboard,laptop,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001092.jpg
vizwiz_val_001094,VizWiz,What is this,unanswerable,health warning,0.983,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00001094.jpg
vizwiz_val_001097,VizWiz,What are the chemical elements that form most of living biological matter?,unanswerable,"carbon, hydrogen, oxygen, nitrogen",0.984,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00001097.jpg
vizwiz_val_001100,VizWiz,What's the password in this image?,unanswerable,check www.superfreevpn.com,0.991,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00001100.jpg
vizwiz_val_001107,VizWiz,"Okay, what does the error message say?",unanswerable,no drive,0.786,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00001107.jpg
vizwiz_val_001108,VizWiz,Help with question.,unanswerable,highest,0.991,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00001108.jpg
vizwiz_val_001109,VizWiz,What does my screen say please.,nothing,unanswerable,0.997,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001109.jpg
