sample_id,dataset,question,gold_answer,model_prediction,scalar_confidence,self_reported_confidence,failure_family,image_path
vizwiz_val_000766,VizWiz,"I need to know specifically what is written across the screen on this computer, please.",nothing,unanswerable,0.993,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000766.jpg
vizwiz_val_000768,VizWiz,what is this cup?,saint louis bread co,insulated cup,0.675,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000768.jpg
vizwiz_val_000770,VizWiz,What is this?,menu,recipe book,0.877,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000770.jpg
vizwiz_val_000772,VizWiz,What title is this?,every now then,every now and then,0.976,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000772.jpg
vizwiz_val_000773,VizWiz,What kind of computer is this?,dell,desktop computer,0.873,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000773.jpg
vizwiz_val_000774,VizWiz,What is this?,computer screen,software interface,0.639,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000774.jpg
vizwiz_val_000775,VizWiz,Where are you?,unidentified,indoors,0.821,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000775.jpg
vizwiz_val_000777,VizWiz,"Please tell me what's on the screen. It'll either be, well probably an error message. So, Please tel",install windows,error message,0.980,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000777.jpg
vizwiz_val_000778,VizWiz,is there a button that i'm supposed to push on this?,yes,unanswerable,0.917,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000778.jpg
vizwiz_val_000779,VizWiz,What's this?,laptop,macbook,0.704,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000779.jpg
vizwiz_val_000781,VizWiz,What is the price of the french fries?,1.29 1.99,$1.29/$1.99,0.997,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000781.jpg
vizwiz_val_000784,VizWiz,Yes this is a google street view and I just want a description of the image please be as detailed as,view multistory building in suburbs,street view,0.797,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000784.jpg
vizwiz_val_000786,VizWiz,what's this?,computer screen,smartphone screen,0.838,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000786.jpg
vizwiz_val_000787,VizWiz,What's on the screen?,search results,website content,0.580,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000787.jpg
vizwiz_val_000790,VizWiz,What is this?,phone,digital camera,0.927,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000790.jpg
vizwiz_val_000792,VizWiz,What does the text over the OK button say on this screen?,octavarium test guitar saved,<ok>,0.931,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000792.jpg
vizwiz_val_000793,VizWiz,What is this?,winners for life 2005,award plaque,0.841,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000793.jpg
vizwiz_val_000797,VizWiz,What is the computer screen showing?,microsoft corporation logo,boot screen,0.814,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000797.jpg
vizwiz_val_000798,VizWiz,What does this key say on the paper? Hopefully you guys can see it right.,unanswerable,cwk-m6uc-fj54,0.929,0.85,answerability,data/VizWiz/Images/val/VizWiz_val_00000798.jpg
vizwiz_val_000801,VizWiz,What is it?,itunes,unanswerable,0.943,0.1,none,data/VizWiz/Images/val/VizWiz_val_00000801.jpg
vizwiz_val_000803,VizWiz,What colors are in this shirt?,red white,red and white,0.907,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000803.jpg
vizwiz_val_000804,VizWiz,what is this?,printer,audio equipment,0.880,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000804.jpg
vizwiz_val_000807,VizWiz,What this?,computer screen,video call,0.868,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000807.jpg
vizwiz_val_000814,VizWiz,What is it?,laptop,computer setup,0.687,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000814.jpg
vizwiz_val_000816,VizWiz,"Yes, I just need a description of this Google satellite view.  Please be as specific as possible.  T",unanswerable,urban area,0.873,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000816.jpg
vizwiz_val_000817,VizWiz,How fast is my up and download?,31.45 34.52,upload: 31.45 mbit/s,0.927,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000817.jpg
vizwiz_val_000819,VizWiz,I was actually talking to somebody. My other phone died. Can you actually tell me if you can see the,no,"yes, setup",0.629,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000819.jpg
vizwiz_val_000822,VizWiz,is there anything on the screen that has to do with windows 8 install?,yes,unanswerable,0.901,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000822.jpg
vizwiz_val_000826,VizWiz,Do you tell me what kind of car this is?,lincoln,mercury grand marquis,0.730,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000826.jpg
vizwiz_val_000831,VizWiz,The code on this iTunes gift card.,unanswerable,25,0.819,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000831.jpg
vizwiz_val_000837,VizWiz,"What does it show on the screen of the computer?  Note it is an..it is an asus 56e computer, what do",dialog boxes over desktop,unanswerable,0.858,0.2,none,data/VizWiz/Images/val/VizWiz_val_00000837.jpg
vizwiz_val_000841,VizWiz,Can you tell what size this shirt is?,xx large,xxl,0.889,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000841.jpg
vizwiz_val_000842,VizWiz,What is in this picture?,computer,laptop screen,0.895,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000842.jpg
vizwiz_val_000845,VizWiz,"Yes, this is a Google Street View. I need a description,, as detailed as possible, of the image, and",no bus stop,"rural or semi-rural outdoor scene featuring stretch of railway tracks in foreground. background is dominated by dense green foliage, including numerous trees and thick undergrowth, suggesting natural or overgrown area. sky visible above trees is bright blue with some white clouds. to right of tracks, there is small, light-colored sign mounted on pole",0.746,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000845.jpg
vizwiz_val_000847,VizWiz,What does this say?,icons,unanswerable,0.776,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000847.jpg
vizwiz_val_000849,VizWiz,Which laptop is this?,unanswerable,packard,0.555,0.85,answerability,data/VizWiz/Images/val/VizWiz_val_00000849.jpg
vizwiz_val_000850,VizWiz,what do you see?,computer screen,laptop screen,0.996,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000850.jpg
vizwiz_val_000851,VizWiz,What does this sheet say?,unanswerable,this is test,0.944,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000851.jpg
vizwiz_val_000852,VizWiz,What is this?,$50 preferred guest card,customer card,0.728,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000852.jpg
vizwiz_val_000854,VizWiz,What is that?,parking lot,unanswerable,0.933,0.1,none,data/VizWiz/Images/val/VizWiz_val_00000854.jpg
vizwiz_val_000855,VizWiz,Can you tell me what this screen says? Thank you.,unanswerable,"chromium, language, keyboard, network",0.738,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000855.jpg
vizwiz_val_000860,VizWiz,What kind of coffee is this?,tassimo,mocha,0.953,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000860.jpg
vizwiz_val_000861,VizWiz,"I need to know the captcha code if anyone could, please. Thanks.",2rm5,2bm5,0.872,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000861.jpg
vizwiz_val_000864,VizWiz,What is this?,bottle something facing wrong way,essential oil,0.795,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000864.jpg
vizwiz_val_000866,VizWiz,yes I need a description of this Google street view image. Thank you.,grass trees,unanswerable,0.857,0.1,none,data/VizWiz/Images/val/VizWiz_val_00000866.jpg
vizwiz_val_000867,VizWiz,What is this product?,dell laptop,computer equipment,0.739,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000867.jpg
vizwiz_val_000869,VizWiz,What's written on this book?,unanswerable,read your journal entry,0.641,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000869.jpg
vizwiz_val_000874,VizWiz,What do you see on the screen?,pop up message,installation prompt,0.662,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000874.jpg
vizwiz_val_000875,VizWiz,What is this?,monitor,computer screen,0.957,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000875.jpg
vizwiz_val_000879,VizWiz,what is the number on the building that is yupacai college in prescott arizona,unanswerable,3,0.998,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000879.jpg
vizwiz_val_000880,VizWiz,What is on the screen?,changes to your computer,windows dialog,0.748,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000880.jpg
vizwiz_val_000881,VizWiz,Which sieve is healthy choice?,right,healthy choice,0.828,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000881.jpg
vizwiz_val_000882,VizWiz,What does it say on the screen?,800 643 2112 siriusxmcom,800-643-2112,1.000,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000882.jpg
vizwiz_val_000883,VizWiz,Does this page have a signature on it or is it blank?,blank,signature present,0.665,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000883.jpg
vizwiz_val_000887,VizWiz,ISD confirmed February 8th and 9th. Does that work for you guys?,unanswerable,yes,0.886,0.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000887.jpg
vizwiz_val_000888,VizWiz,What is this?,book,unanswerable,0.768,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000888.jpg
vizwiz_val_000889,VizWiz,What is this?,apple computer,laptop screen,0.946,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000889.jpg
vizwiz_val_000891,VizWiz,What is this?,computer screen,monitor screen,0.680,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000891.jpg
vizwiz_val_000893,VizWiz,Is this person a boy or a girl?,boy,unanswerable,0.880,0.5,none,data/VizWiz/Images/val/VizWiz_val_00000893.jpg
vizwiz_val_000894,VizWiz,What does this caption say?,97zh,unanswerable,0.972,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000894.jpg
vizwiz_val_000896,VizWiz,Yes this is an image from google maps. I need a detailed description of the image. Thank you.,looking down small road between 2 brick buildings,google maps view,0.625,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000896.jpg
vizwiz_val_000897,VizWiz,What is the captcha code?,ja5ce848,j45ce848,0.883,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000897.jpg
vizwiz_val_000901,VizWiz,Did I win?,no,unanswerable,0.937,0.1,none,data/VizWiz/Images/val/VizWiz_val_00000901.jpg
vizwiz_val_000903,VizWiz,Can you tell me the price of this computer please?,12999.01,"$12,999.01",0.997,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000903.jpg
vizwiz_val_000904,VizWiz,What does the caption say?,paypal,unanswerable,0.934,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000904.jpg
vizwiz_val_000919,VizWiz,It is a box.,no,laptop,0.710,0.1,none,data/VizWiz/Images/val/VizWiz_val_00000919.jpg
vizwiz_val_000920,VizWiz,Please tell which screen I'm on? I'm trying to access the boot menu and I'm trying to boot from a US,please select boot device,boot menu,0.808,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000920.jpg
vizwiz_val_000923,VizWiz,What is being displayed on my screen?,unanswerable,software installer,0.618,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000923.jpg
vizwiz_val_000928,VizWiz,Yes I need to determine the word that is in this captcha image. Thank you.,wgtpv,wg1pv,0.770,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000928.jpg
vizwiz_val_000930,VizWiz,"This is the display of a treadmill, can you tell me the distance in miles off the top display please",unanswerable,3.93,0.993,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000930.jpg
vizwiz_val_000931,VizWiz,What's being displayed on my screen?,windows needs to restart to continue,windows restart,0.694,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000931.jpg
vizwiz_val_000933,VizWiz,Number of counter.,unanswerable,00011420,0.912,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000933.jpg
vizwiz_val_000935,VizWiz,Type of ticket is this. Is this a pick four or Carolina pick five?,carolina cash 5,carolina pick 5,0.947,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000935.jpg
vizwiz_val_000936,VizWiz,What is this picture of?,instructions,instruction manual,0.901,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000936.jpg
vizwiz_val_000937,VizWiz,What does this window say?,unanswerable,startup repair,0.997,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000937.jpg
vizwiz_val_000938,VizWiz,Is is a box? Is it a box?,no,unanswerable,0.886,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000938.jpg
vizwiz_val_000939,VizWiz,What is this item?,cd,earbuds,0.615,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000939.jpg
vizwiz_val_000940,VizWiz,Can you tell me the color of the screen or if there's any writing on it?,blue green,"blue, writing",0.664,0.85,none,data/VizWiz/Images/val/VizWiz_val_00000940.jpg
vizwiz_val_000943,VizWiz,"Yes, I know this may not be possible, but I'd like a description of the chart that is in this image ",unanswerable,financial chart,0.828,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000943.jpg
vizwiz_val_000946,VizWiz,What kind of system is this?,windows,desktop computer,0.954,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000946.jpg
vizwiz_val_000951,VizWiz,I was wondering if you could read what was on the screen? I hope I got a good picture.,unanswerable,settings menu,0.522,0.85,answerability,data/VizWiz/Images/val/VizWiz_val_00000951.jpg
vizwiz_val_000957,VizWiz,"If you can see my computer screen, what does it look like and what does it say?",black screen,unanswerable,0.825,0.75,none,data/VizWiz/Images/val/VizWiz_val_00000957.jpg
vizwiz_val_000959,VizWiz,I'm trying to figure out if you could tell me what button to push.,lower right more on demand button maybe exit button,unanswerable,1.000,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000959.jpg
vizwiz_val_000962,VizWiz,Where am I?,dunkin donuts baskin robbins,unanswerable,0.971,0.1,none,data/VizWiz/Images/val/VizWiz_val_00000962.jpg
vizwiz_val_000963,VizWiz,What's on the screen?,error message,startup repair,0.981,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000963.jpg
vizwiz_val_000964,VizWiz,What is this capture?,was uctoft,captcha,0.849,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000964.jpg
vizwiz_val_000967,VizWiz,What is that?,tv,television,0.794,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000967.jpg
vizwiz_val_000972,VizWiz,Can you tell what type of Dell computer this is from this sticker? Is it a Dell 1012?,unanswerable,dell 1012,0.959,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000972.jpg
vizwiz_val_000973,VizWiz,please read the counter.,02616272,27.2,0.794,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000973.jpg
vizwiz_val_000975,VizWiz,What are key resources are managers for assisting with loss prevention?,unanswerable,sexual assault/prevention response program,0.842,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000975.jpg
vizwiz_val_000977,VizWiz,what's this,computer screen,webpage,0.582,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000977.jpg
vizwiz_val_000978,VizWiz,What is this?,card,transit ticket,0.833,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000978.jpg
vizwiz_val_000980,VizWiz,What does it say on the screen?,unanswerable,attempting repairs,0.876,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000980.jpg
vizwiz_val_000981,VizWiz,What is this?,google,computer screen,0.715,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000981.jpg
vizwiz_val_000982,VizWiz,What is this?,essay,text excerpt,0.836,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000982.jpg
vizwiz_val_000984,VizWiz,We need to know what is on the screen and which item is for driver signing.,unanswerable,signature enforcement,0.975,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000984.jpg
vizwiz_val_000985,VizWiz,What is?,chex mix,snack bag,0.851,0.95,none,data/VizWiz/Images/val/VizWiz_val_00000985.jpg
vizwiz_val_000988,VizWiz,"Hi, can you read the serial number on this device, please. Thank you. Oh.",unanswerable,jbe5n04702582be,0.951,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00000988.jpg
vizwiz_val_000990,VizWiz,What is written on the display?,unanswerable,blue screen,0.682,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000990.jpg
vizwiz_val_000991,VizWiz,Alright trying to see as much information about this sticker as possible.  It's on a piece of furnit,sears $249.99,unanswerable,0.971,0.2,none,data/VizWiz/Images/val/VizWiz_val_00000991.jpg
vizwiz_val_000997,VizWiz,"Yes this is a captcha image and I just need to know what the two words are, on the screen.",apsides,unanswerable,0.986,0.1,none,data/VizWiz/Images/val/VizWiz_val_00000997.jpg
vizwiz_val_001000,VizWiz,Is there a visible model number here?,no,unanswerable,0.999,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001000.jpg
vizwiz_val_001001,VizWiz,Is there a shortcut key combination I can get to start the install?,unanswerable,no,0.653,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00001001.jpg
vizwiz_val_001003,VizWiz,How do you turn on spoken answers?,unanswerable,image does not provide information on how to turn on spoken answers,0.771,0.5,answerability,data/VizWiz/Images/val/VizWiz_val_00001003.jpg
vizwiz_val_001004,VizWiz,What is this,card,unanswerable,0.932,0.1,none,data/VizWiz/Images/val/VizWiz_val_00001004.jpg
vizwiz_val_001005,VizWiz,"What text is on my computer screen in this image, if any?",checking file system,week 4ng f11e system on c1 1s ntfs,0.816,0.75,none,data/VizWiz/Images/val/VizWiz_val_00001005.jpg
vizwiz_val_001009,VizWiz,describe the monitor,startup issue on hp computer,monitor screen,0.527,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001009.jpg
vizwiz_val_001011,VizWiz,What does this say?,total was 15$ paid by visa,receipt details,0.878,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001011.jpg
vizwiz_val_001014,VizWiz,What this is say,close program,check online,0.804,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001014.jpg
vizwiz_val_001015,VizWiz,what is this?,computer screen,computer monitor,0.865,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001015.jpg
vizwiz_val_001016,VizWiz,How much is this bill?,35.05,unanswerable,0.999,0.1,none,data/VizWiz/Images/val/VizWiz_val_00001016.jpg
vizwiz_val_001018,VizWiz,What is this?,office,wooden structure,0.572,0.9,none,data/VizWiz/Images/val/VizWiz_val_00001018.jpg
vizwiz_val_001021,VizWiz,Describe the picture,computer screen,laptop screen,0.980,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001021.jpg
vizwiz_val_001023,VizWiz,Can you please identify what's on the computer screen for me please?,windows shut down error screen,blue screen,0.783,0.9,none,data/VizWiz/Images/val/VizWiz_val_00001023.jpg
vizwiz_val_001028,VizWiz,What exactly does it show on the screen?,unanswerable,windows update,0.715,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00001028.jpg
vizwiz_val_001032,VizWiz,Can you please describe in detail what is happening on the screen or what is on the screen? Thank yo,unanswerable,web browser,0.852,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00001032.jpg
vizwiz_val_001033,VizWiz,Is it a box?,no,unanswerable,0.913,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001033.jpg
vizwiz_val_001036,VizWiz,Describe the picture.,left upper side computer image,tablet screen,0.942,0.9,none,data/VizWiz/Images/val/VizWiz_val_00001036.jpg
vizwiz_val_001037,VizWiz,What is the number of this building that I've just photographed?,unanswerable,3,1.000,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00001037.jpg
vizwiz_val_001038,VizWiz,Can you please tell me what the progress is on the screen?,almost done,installing 4 items,0.965,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001038.jpg
vizwiz_val_001039,VizWiz,What is this?,2 water bottles,bottled water,0.842,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001039.jpg
vizwiz_val_001040,VizWiz,"Could you tell me if there's an actual captcha code on the screen? And if there is, what does it say",no,unanswerable,1.000,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001040.jpg
vizwiz_val_001041,VizWiz,What is this?,crutches,wooden frame,0.570,0.9,none,data/VizWiz/Images/val/VizWiz_val_00001041.jpg
vizwiz_val_001042,VizWiz,Which one of these cards is my slate card?,bottom card,unanswerable,0.872,0.9,none,data/VizWiz/Images/val/VizWiz_val_00001042.jpg
vizwiz_val_001043,VizWiz,What does the screen say?,do you want following program to make changes to this computer,do you want to allow following program to make changes to this computer?,0.953,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001043.jpg
vizwiz_val_001044,VizWiz,What is this?,unanswerable,document,0.639,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00001044.jpg
vizwiz_val_001046,VizWiz,What are any of the words on this? What does any of this say?,notice pendency class action,unanswerable,0.745,0.9,none,data/VizWiz/Images/val/VizWiz_val_00001046.jpg
vizwiz_val_001047,VizWiz,This is a computer.,yes,computer,0.764,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001047.jpg
vizwiz_val_001048,VizWiz,Is it chocolate?,no,unanswerable,1.000,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001048.jpg
vizwiz_val_001049,VizWiz,Can you please read this menu to me.,unanswerable,sushi bar appetizers,0.977,,answerability,data/VizWiz/Images/val/VizWiz_val_00001049.jpg
vizwiz_val_001051,VizWiz,What is it?,computer,laptop screen,0.957,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001051.jpg
vizwiz_val_001057,VizWiz,What is the picture?,app updates,app store,0.622,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001057.jpg
vizwiz_val_001058,VizWiz,How much are the french fries?,small $1.29 large $1.99,$1.29/$1.99,0.995,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001058.jpg
vizwiz_val_001060,VizWiz,Is it a fax? Is it a box?,no,unanswerable,0.985,0.1,none,data/VizWiz/Images/val/VizWiz_val_00001060.jpg
vizwiz_val_001061,VizWiz,What is this?,tablet,smartphone screen,0.625,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001061.jpg
vizwiz_val_001063,VizWiz,Is it box?,no,yes,0.653,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001063.jpg
vizwiz_val_001064,VizWiz,Is my computer at the login screen or is it still installing Windows? Thank you.,still installing,login screen,0.994,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001064.jpg
vizwiz_val_001065,VizWiz,What does the screen say?,kings castle xx5c4 home 5662,get online now so you ca knows network name kings castle xx5c4 home-5662,0.930,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001065.jpg
vizwiz_val_001067,VizWiz,What does the screen say?,unanswerable,bios menu,0.737,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00001067.jpg
vizwiz_val_001069,VizWiz,Hi can you tell me how far along the scan disk is now? Thanks.,unanswerable,stage 5,0.951,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00001069.jpg
vizwiz_val_001072,VizWiz,What does this say?,unanswerable,windows can't start because following file is missing or corrupt: \windows\system32\config\system,0.888,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00001072.jpg
vizwiz_val_001074,VizWiz,can you read anything on this?,no,unanswerable,0.985,0.1,none,data/VizWiz/Images/val/VizWiz_val_00001074.jpg
vizwiz_val_001075,VizWiz,What does my screen say?,attempting repairs,repairing system,0.834,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001075.jpg
vizwiz_val_001078,VizWiz,I need to know what the image says so I can get this password reset.,pkrsf,pkrse,0.777,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001078.jpg
vizwiz_val_001080,VizWiz,are you able to see the security on this for me?,essauryst,unanswerable,0.962,0.1,none,data/VizWiz/Images/val/VizWiz_val_00001080.jpg
vizwiz_val_001081,VizWiz,What is this?,laptop,leopard print,0.813,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001081.jpg
vizwiz_val_001082,VizWiz,What picture did I take? And of what?,ipad,tablet screen,0.930,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001082.jpg
vizwiz_val_001085,VizWiz,"What does it show on the screen?  If you can't tell me what it shows on the screen, then please tell",take closer less blurry picture,unanswerable,0.903,0.1,none,data/VizWiz/Images/val/VizWiz_val_00001085.jpg
vizwiz_val_001087,VizWiz,What is the computer screen showing?,restore,startup repair,0.989,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001087.jpg
vizwiz_val_001091,VizWiz,Which best describes how igneous rocks are formed?,unanswerable,molten material,0.797,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00001091.jpg
vizwiz_val_001094,VizWiz,What is this,unanswerable,health warning,0.873,0.85,answerability,data/VizWiz/Images/val/VizWiz_val_00001094.jpg
vizwiz_val_001097,VizWiz,What are the chemical elements that form most of living biological matter?,unanswerable,"carbon, hydrogen",0.780,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00001097.jpg
vizwiz_val_001098,VizWiz,What does this say?,unanswerable,create group,0.912,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00001098.jpg
vizwiz_val_001100,VizWiz,What's the password in this image?,unanswerable,check www.superfreevpn.com,0.988,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00001100.jpg
vizwiz_val_001102,VizWiz,Do I have to hit anything? Any key combination to make it work?,unanswerable,next,0.567,0.8,answerability,data/VizWiz/Images/val/VizWiz_val_00001102.jpg
vizwiz_val_001107,VizWiz,"Okay, what does the error message say?",unanswerable,"this feature requires removable media, such as floppy disk or usb flash drive. please insert floppy disk or connect usb flash drive, and then try again",0.970,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00001107.jpg
vizwiz_val_001109,VizWiz,What does my screen say please.,nothing,unanswerable,0.869,0.1,none,data/VizWiz/Images/val/VizWiz_val_00001109.jpg
vizwiz_val_001110,VizWiz,What does this say please?,unanswerable,windows could not start because following file is missing or corrupt,0.883,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00001110.jpg
vizwiz_val_001111,VizWiz,Could you tell me what is on this laptop monitor? What's it showing?,unanswerable,setup screen,0.654,0.95,answerability,data/VizWiz/Images/val/VizWiz_val_00001111.jpg
vizwiz_val_001113,VizWiz,Can you tell me if there is anything written showing across the screen please?,yes,"failure, check cable",0.622,0.95,none,data/VizWiz/Images/val/VizWiz_val_00001113.jpg
vizwiz_val_001115,VizWiz,"Can you tell me what it shows on the screen now, if it gives any instructions on what I need to do? ",press tab to select tool,windows boot manager,0.868,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001115.jpg
vizwiz_val_001118,VizWiz,What text is on my screen? Please,computer system information,unanswerable,0.733,0.85,none,data/VizWiz/Images/val/VizWiz_val_00001118.jpg
vizwiz_val_001119,VizWiz,What is this?,unanswerable,book page,0.625,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00001119.jpg
vizwiz_val_001120,VizWiz,Is it nuts?,no,unanswerable,0.998,0.1,none,data/VizWiz/Images/val/VizWiz_val_00001120.jpg
vizwiz_val_001123,VizWiz,What is written on the screen?,computer start up error page instructions,windows error,0.668,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001123.jpg
vizwiz_val_001124,VizWiz,Who is this picture?,no 1,unanswerable,1.000,0.0,none,data/VizWiz/Images/val/VizWiz_val_00001124.jpg
vizwiz_val_001128,VizWiz,What's on my screen?,unanswerable,windows installation,0.670,0.85,answerability,data/VizWiz/Images/val/VizWiz_val_00001128.jpg
vizwiz_val_001130,VizWiz,What's on the screen?,restore computer button,startup repair,0.967,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001130.jpg
vizwiz_val_001131,VizWiz,Can you tell me where I am?,city,unanswerable,0.898,0.1,none,data/VizWiz/Images/val/VizWiz_val_00001131.jpg
vizwiz_val_001134,VizWiz,What do you see on the screen? Thank you.,unanswerable,software update,0.778,0.85,answerability,data/VizWiz/Images/val/VizWiz_val_00001134.jpg
