sample_id,dataset,question,gold_answer,model_prediction,scalar_confidence,self_reported_confidence,failure_family,image_path
vizwiz_val_000601,VizWiz,What does this say?,bar b que restaurant,bar - b - que restaurant,0.741,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000601.jpg
vizwiz_val_000602,VizWiz,What name is this part of this video? Thank you.,more coloratura craziness,unanswerable,0.786,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000602.jpg
vizwiz_val_000603,VizWiz,Can you tell me what's on this computer screen please?,clock,unanswerable,0.717,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000603.jpg
vizwiz_val_000604,VizWiz,What is this?,computer,remote control,0.685,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000604.jpg
vizwiz_val_000609,VizWiz,What's this say?,skype skype record seamonkey winamp etc,unanswerable,0.855,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000609.jpg
vizwiz_val_000613,VizWiz,What is the number on this building that I just photographed? This is Yappapi College.,unanswerable,3,0.960,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000613.jpg
vizwiz_val_000615,VizWiz,"How many, hey, hey listen. How many ounces is this container?",unanswerable,16,0.567,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000615.jpg
vizwiz_val_000616,VizWiz,Please rate the counter.,02577039,unanswerable,0.812,,none,data/VizWiz/Images/val/VizWiz_val_00000616.jpg
vizwiz_val_000619,VizWiz,Can you please me?  Can you please tell me?  Can you please tell me what's on the screen of this com,not clear,unanswerable,0.736,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000619.jpg
vizwiz_val_000620,VizWiz,Have the check disk command completed and were there any messages or errors shown?,unanswerable,yes,0.703,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000620.jpg
vizwiz_val_000622,VizWiz,What is written here?,nothing,unanswerable,0.826,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000622.jpg
vizwiz_val_000625,VizWiz,Can you tell me what sort of card this is?,harveys hometown rewards,credit card,0.735,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000625.jpg
vizwiz_val_000631,VizWiz,What is this?,medicine,unanswerable,0.540,,none,data/VizWiz/Images/val/VizWiz_val_00000631.jpg
vizwiz_val_000641,VizWiz,What this that picture?,table,unanswerable,0.600,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000641.jpg
vizwiz_val_000643,VizWiz,What kind of a bite is this?,mosquito,unanswerable,0.747,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000643.jpg
vizwiz_val_000649,VizWiz,Is the answer,unanswerable,,0.549,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000649.jpg
vizwiz_val_000650,VizWiz,what can i hear on the screen.,nothing,unanswerable,0.790,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000650.jpg
vizwiz_val_000653,VizWiz,"Is there anything on the screen, something about start up?",no,yes,0.675,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000653.jpg
vizwiz_val_000661,VizWiz,Is this a snakebite?,unanswerable,no,0.798,,answerability,data/VizWiz/Images/val/VizWiz_val_00000661.jpg
vizwiz_val_000676,VizWiz,Okay I've taken a picture of the back of my laptop and I need the serial number which is in the batt,unanswerable,visible,0.719,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000676.jpg
vizwiz_val_000677,VizWiz,What's on the screen?,web page,unanswerable,0.665,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000677.jpg
vizwiz_val_000678,VizWiz,What is this?,unanswerable,paper,0.624,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000678.jpg
vizwiz_val_000681,VizWiz,What is this?,mail,unanswerable,0.626,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000681.jpg
vizwiz_val_000692,VizWiz,What can you see?,person that barely in image head arm,unanswerable,0.665,0.0,none,data/VizWiz/Images/val/VizWiz_val_00000692.jpg
vizwiz_val_000693,VizWiz,"Can you please tell me if this laptop is coming up or if the screen is blank, thank you.",coming up,unanswerable,0.654,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000693.jpg
vizwiz_val_000698,VizWiz,is this screen on the desktop or is there any word on here involving installing updates,no,desktop,0.721,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000698.jpg
vizwiz_val_000700,VizWiz,Who can read this for me?,navigation app,unanswerable,0.833,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000700.jpg
vizwiz_val_000703,VizWiz,Does this say anything?,unanswerable,no,0.766,0.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000703.jpg
vizwiz_val_000704,VizWiz,What is this a picture of? From a new user.,laptop,keyboard,0.816,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000704.jpg
vizwiz_val_000705,VizWiz,What is this?,crowdworking info,unanswerable,0.645,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000705.jpg
vizwiz_val_000707,VizWiz,what is this?,unanswerable,credit card,0.676,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000707.jpg
vizwiz_val_000708,VizWiz,What is this?,coupons,newspaper,0.725,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000708.jpg
vizwiz_val_000713,VizWiz,What is this?,bulletin board,paper,0.521,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000713.jpg
vizwiz_val_000715,VizWiz,What does it say on screen?,unanswerable,welcome to recovery manager,0.569,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000715.jpg
vizwiz_val_000717,VizWiz,When does this task expire?,04 11 12,unanswerable,0.781,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000717.jpg
vizwiz_val_000718,VizWiz,What did i just read on my pc?,vizwiz,unanswerable,0.775,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000718.jpg
vizwiz_val_000720,VizWiz,What is in front of me?,cars,grass,0.651,0.0,none,data/VizWiz/Images/val/VizWiz_val_00000720.jpg
vizwiz_val_000721,VizWiz,And another try.  Did I get the model number this time?,unanswerable,yes,0.732,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000721.jpg
vizwiz_val_000727,VizWiz,Can you tell what this is a gift card for?,unanswerable,no,0.810,0.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000727.jpg
vizwiz_val_000729,VizWiz,"Is the sticker visible now? If it is, what does it say?",unanswerable,no,0.770,0.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000729.jpg
vizwiz_val_000731,VizWiz,"ok I moved back a little further taking the photo again.  My speech has stopped, so I don't know whe",no,unanswerable,0.770,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000731.jpg
vizwiz_val_000734,VizWiz,What color is this and what is it?,brown teddy bear,blue,0.545,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000734.jpg
vizwiz_val_000740,VizWiz,What is the computer screen showing?,advanced boot options,computer screen,0.513,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000740.jpg
vizwiz_val_000741,VizWiz,Can you please tell me the progress of the discount that's taking place?,29% complete,unanswerable,0.768,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000741.jpg
vizwiz_val_000742,VizWiz,What is this? What was the answer that you got?,unanswerable,screencast o matic,0.726,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000742.jpg
vizwiz_val_000744,VizWiz,What is this thing?,unanswerable,pill,0.770,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000744.jpg
vizwiz_val_000750,VizWiz,What is this?,buildings,city,0.678,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000750.jpg
vizwiz_val_000751,VizWiz,What does this CAPTCHA say?,ionsuo,unanswerable,0.768,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000751.jpg
vizwiz_val_000753,VizWiz,What is this?,boy,unanswerable,0.673,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000753.jpg
vizwiz_val_000754,VizWiz,Can you tell me what screen this is?,browser screen,ipod,0.503,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000754.jpg
vizwiz_val_000760,VizWiz,Alright. I'm trying to get a number off of this card and I was wondering if you could be able to rea,799852896,unanswerable,0.675,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000760.jpg
vizwiz_val_000766,VizWiz,"I need to know specifically what is written across the screen on this computer, please.",nothing,unanswerable,0.783,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000766.jpg
vizwiz_val_000770,VizWiz,What is this?,menu,cookbook,0.558,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000770.jpg
vizwiz_val_000771,VizWiz,What is on the screen?,desktop,windows,0.566,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000771.jpg
vizwiz_val_000772,VizWiz,What title is this?,every now then,unanswerable,0.842,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000772.jpg
vizwiz_val_000775,VizWiz,Where are you?,unidentified,bedroom,0.709,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000775.jpg
vizwiz_val_000777,VizWiz,"Please tell me what's on the screen. It'll either be, well probably an error message. So, Please tel",install windows,error message,0.567,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000777.jpg
vizwiz_val_000781,VizWiz,What is the price of the french fries?,1.29 1.99,1.29/1.99,0.848,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000781.jpg
vizwiz_val_000784,VizWiz,Yes this is a google street view and I just want a description of the image please be as detailed as,view multistory building in suburbs,unanswerable,0.751,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000784.jpg
vizwiz_val_000786,VizWiz,what's this?,computer screen,iphone,0.585,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000786.jpg
vizwiz_val_000787,VizWiz,What's on the screen?,search results,unanswerable,0.633,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000787.jpg
vizwiz_val_000793,VizWiz,What is this?,winners for life 2005,trophy,0.743,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000793.jpg
vizwiz_val_000796,VizWiz,Am I still at the login screen and if I am how do I get to the user name BBM99756 using keyboard com,unanswerable,yes,0.768,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000796.jpg
vizwiz_val_000799,VizWiz,What is this screen?,windows update install,laptop,0.549,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000799.jpg
vizwiz_val_000801,VizWiz,What is it?,itunes,tablet,0.596,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000801.jpg
vizwiz_val_000803,VizWiz,What colors are in this shirt?,red white,red and white,0.929,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000803.jpg
vizwiz_val_000809,VizWiz,"Do you guys see the word mac ID? And if you do, what's the Mac ID number?",unanswerable,no,0.723,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000809.jpg
vizwiz_val_000811,VizWiz,"Can you read this paper, please?",unanswerable,yes,0.620,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000811.jpg
vizwiz_val_000817,VizWiz,How fast is my up and download?,31.45 34.52,34.5 mb/s,0.656,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000817.jpg
vizwiz_val_000819,VizWiz,I was actually talking to somebody. My other phone died. Can you actually tell me if you can see the,no,unanswerable,0.744,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000819.jpg
vizwiz_val_000820,VizWiz,What color is my Mac?,silver,white,0.834,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000820.jpg
vizwiz_val_000822,VizWiz,is there anything on the screen that has to do with windows 8 install?,yes,no,0.776,,none,data/VizWiz/Images/val/VizWiz_val_00000822.jpg
vizwiz_val_000826,VizWiz,Do you tell me what kind of car this is?,lincoln,police car,0.517,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000826.jpg
vizwiz_val_000831,VizWiz,The code on this iTunes gift card.,unanswerable,25,0.855,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000831.jpg
vizwiz_val_000833,VizWiz,What kind of card is this?,itunes,scratch off,0.732,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000833.jpg
vizwiz_val_000837,VizWiz,"What does it show on the screen of the computer?  Note it is an..it is an asus 56e computer, what do",dialog boxes over desktop,unanswerable,0.650,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000837.jpg
vizwiz_val_000838,VizWiz,What is this?,unanswerable,phone,0.523,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000838.jpg
vizwiz_val_000839,VizWiz,What letters do I type in to win?,wfi,wifi,0.531,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000839.jpg
vizwiz_val_000841,VizWiz,Can you tell what size this shirt is?,xx large,no,0.778,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000841.jpg
vizwiz_val_000842,VizWiz,What is in this picture?,computer,laptop,0.824,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000842.jpg
vizwiz_val_000845,VizWiz,"Yes, this is a Google Street View. I need a description,, as detailed as possible, of the image, and",no bus stop,unanswerable,0.740,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000845.jpg
vizwiz_val_000847,VizWiz,What does this say?,icons,unanswerable,0.816,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000847.jpg
vizwiz_val_000849,VizWiz,Which laptop is this?,unanswerable,hp,0.905,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000849.jpg
vizwiz_val_000850,VizWiz,what do you see?,computer screen,laptop,0.677,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000850.jpg
vizwiz_val_000854,VizWiz,What is that?,parking lot,car,0.800,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000854.jpg
vizwiz_val_000855,VizWiz,Can you tell me what this screen says? Thank you.,unanswerable,chromium - kobli til,0.654,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000855.jpg
vizwiz_val_000858,VizWiz,What does it say?,free computers for visually impaired persons,unanswerable,0.839,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000858.jpg
vizwiz_val_000859,VizWiz,What does this say?,estados unidos mexicanos,unanswerable,0.700,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000859.jpg
vizwiz_val_000861,VizWiz,"I need to know the captcha code if anyone could, please. Thanks.",2rm5,unanswerable,0.738,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000861.jpg
vizwiz_val_000864,VizWiz,What is this?,bottle something facing wrong way,hand sanitizer,0.616,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000864.jpg
vizwiz_val_000866,VizWiz,yes I need a description of this Google street view image. Thank you.,grass trees,unanswerable,0.710,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000866.jpg
vizwiz_val_000874,VizWiz,What do you see on the screen?,pop up message,unanswerable,0.582,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000874.jpg
vizwiz_val_000875,VizWiz,What is this?,monitor,computer,0.542,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000875.jpg
vizwiz_val_000877,VizWiz,What is the password shown in this captcha?,38i9rg48,unanswerable,0.866,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000877.jpg
vizwiz_val_000879,VizWiz,what is the number on the building that is yupacai college in prescott arizona,unanswerable,3,0.976,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000879.jpg
vizwiz_val_000880,VizWiz,What is on the screen?,changes to your computer,unanswerable,0.594,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000880.jpg
vizwiz_val_000881,VizWiz,Which sieve is healthy choice?,right,chicken noodle,0.828,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000881.jpg
vizwiz_val_000882,VizWiz,What does it say on the screen?,800 643 2112 siriusxmcom,unanswerable,0.720,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000882.jpg
vizwiz_val_000886,VizWiz,What did I just read on my PC?,vizwiz,unanswerable,0.738,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000886.jpg
vizwiz_val_000887,VizWiz,ISD confirmed February 8th and 9th. Does that work for you guys?,unanswerable,yes,0.784,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000887.jpg
vizwiz_val_000892,VizWiz,Can you tell me what is on this screen? Is it the desktop or something else?,error message,desktop,0.860,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000892.jpg
vizwiz_val_000894,VizWiz,What does this caption say?,97zh,unanswerable,0.855,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000894.jpg
vizwiz_val_000896,VizWiz,Yes this is an image from google maps. I need a detailed description of the image. Thank you.,looking down small road between 2 brick buildings,unanswerable,0.788,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000896.jpg
vizwiz_val_000902,VizWiz,"Yes, I would just like a description of the visual image which is a Google Street View of a given lo",park,unanswerable,0.719,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000902.jpg
vizwiz_val_000903,VizWiz,Can you tell me the price of this computer please?,12999.01,"$12,999.01",0.909,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000903.jpg
vizwiz_val_000904,VizWiz,What does the caption say?,paypal,unanswerable,0.833,0.7,none,data/VizWiz/Images/val/VizWiz_val_00000904.jpg
vizwiz_val_000908,VizWiz,Can you tell me what the thing in the box says?,delightful grandchildren,unanswerable,0.793,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000908.jpg
vizwiz_val_000911,VizWiz,has this candle been burnt or is it new,burnt,new,0.881,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000911.jpg
vizwiz_val_000912,VizWiz,What is this?,unanswerable,card,0.665,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000912.jpg
vizwiz_val_000919,VizWiz,It is a box.,no,unanswerable,0.806,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000919.jpg
vizwiz_val_000920,VizWiz,Please tell which screen I'm on? I'm trying to access the boot menu and I'm trying to boot from a US,please select boot device,boot menu,0.671,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000920.jpg
vizwiz_val_000925,VizWiz,What does this computer screen say?,nib,unanswerable,0.786,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000925.jpg
vizwiz_val_000927,VizWiz,What text is on the screen please?,waiting for jaws,unanswerable,0.719,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000927.jpg
vizwiz_val_000928,VizWiz,Yes I need to determine the word that is in this captcha image. Thank you.,wgtpv,wgpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwpwp,0.939,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000928.jpg
vizwiz_val_000930,VizWiz,"This is the display of a treadmill, can you tell me the distance in miles off the top display please",unanswerable,3.93,0.845,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000930.jpg
vizwiz_val_000931,VizWiz,What's being displayed on my screen?,windows needs to restart to continue,unanswerable,0.696,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000931.jpg
vizwiz_val_000933,VizWiz,Number of counter.,unanswerable,1,0.504,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000933.jpg
vizwiz_val_000935,VizWiz,Type of ticket is this. Is this a pick four or Carolina pick five?,carolina cash 5,pick five,0.712,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000935.jpg
vizwiz_val_000936,VizWiz,What is this picture of?,instructions,paper,0.634,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000936.jpg
vizwiz_val_000939,VizWiz,What is this item?,cd,glasses,0.746,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000939.jpg
vizwiz_val_000940,VizWiz,Can you tell me the color of the screen or if there's any writing on it?,blue green,unanswerable,0.576,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000940.jpg
vizwiz_val_000947,VizWiz,"In this picture, is the singer's mouth wider from top to bottom, or from side to side? Thank you.",unanswerable,side to side,0.778,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000947.jpg
vizwiz_val_000949,VizWiz,Does this outfit match?,yes,no,0.741,,none,data/VizWiz/Images/val/VizWiz_val_00000949.jpg
vizwiz_val_000950,VizWiz,Can you read some of the text on the green?,computer organization design,unanswerable,0.661,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000950.jpg
vizwiz_val_000954,VizWiz,What does this say?,repair log,unanswerable,0.697,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000954.jpg
vizwiz_val_000957,VizWiz,"If you can see my computer screen, what does it look like and what does it say?",black screen,unanswerable,0.713,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000957.jpg
vizwiz_val_000958,VizWiz,"Is there any numbers on this paper? And if so, please tell me what they are.",unanswerable,no,0.532,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000958.jpg
vizwiz_val_000959,VizWiz,I'm trying to figure out if you could tell me what button to push.,lower right more on demand button maybe exit button,unanswerable,0.647,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000959.jpg
vizwiz_val_000962,VizWiz,Where am I?,dunkin donuts baskin robbins,unanswerable,0.690,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000962.jpg
vizwiz_val_000964,VizWiz,What is this capture?,was uctoft,unanswerable,0.769,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000964.jpg
vizwiz_val_000965,VizWiz,What's in this box.,microsoft office enterprise,office enterprise 2007,0.827,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000965.jpg
vizwiz_val_000966,VizWiz,Please read me the error message on the screen.,invalid product key,unanswerable,0.719,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000966.jpg
vizwiz_val_000969,VizWiz,Is there a name of this card?,unanswerable,hp,0.763,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000969.jpg
vizwiz_val_000972,VizWiz,Can you tell what type of Dell computer this is from this sticker? Is it a Dell 1012?,unanswerable,no,0.727,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000972.jpg
vizwiz_val_000975,VizWiz,What are key resources are managers for assisting with loss prevention?,unanswerable,army center for sexual assault prevention and response program,0.693,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00000975.jpg
vizwiz_val_000976,VizWiz,What is this?,computer screen,laptop,0.574,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000976.jpg
vizwiz_val_000977,VizWiz,what's this,computer screen,unanswerable,0.672,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000977.jpg
vizwiz_val_000982,VizWiz,What is this?,essay,paper,0.750,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000982.jpg
vizwiz_val_000985,VizWiz,What is?,chex mix,chip bag,0.654,0.9,none,data/VizWiz/Images/val/VizWiz_val_00000985.jpg
vizwiz_val_000989,VizWiz,Which button is selected?,no,yes,0.755,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000989.jpg
vizwiz_val_000991,VizWiz,Alright trying to see as much information about this sticker as possible.  It's on a piece of furnit,sears $249.99,unanswerable,0.878,1.0,none,data/VizWiz/Images/val/VizWiz_val_00000991.jpg
vizwiz_val_000994,VizWiz,In this video is the singer's mouth wider from top to bottom or side-to-side? Thank you.,unanswerable,side-to-side,0.898,0.9,answerability,data/VizWiz/Images/val/VizWiz_val_00000994.jpg
vizwiz_val_001001,VizWiz,Is there a shortcut key combination I can get to start the install?,unanswerable,yes,0.685,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00001001.jpg
vizwiz_val_001004,VizWiz,What is this,card,letter,0.688,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001004.jpg
vizwiz_val_001005,VizWiz,"What text is on my computer screen in this image, if any?",checking file system,unanswerable,0.792,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001005.jpg
vizwiz_val_001009,VizWiz,describe the monitor,startup issue on hp computer,unanswerable,0.842,0.0,none,data/VizWiz/Images/val/VizWiz_val_00001009.jpg
vizwiz_val_001011,VizWiz,What does this say?,total was 15$ paid by visa,unanswerable,0.791,0.9,none,data/VizWiz/Images/val/VizWiz_val_00001011.jpg
vizwiz_val_001014,VizWiz,What this is say,close program,unanswerable,0.826,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001014.jpg
vizwiz_val_001015,VizWiz,what is this?,computer screen,computer monitor,0.588,,none,data/VizWiz/Images/val/VizWiz_val_00001015.jpg
vizwiz_val_001016,VizWiz,How much is this bill?,35.05,unanswerable,0.842,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001016.jpg
vizwiz_val_001018,VizWiz,What is this?,office,unanswerable,0.572,0.9,none,data/VizWiz/Images/val/VizWiz_val_00001018.jpg
vizwiz_val_001021,VizWiz,Describe the picture,computer screen,unanswerable,0.868,0.9,none,data/VizWiz/Images/val/VizWiz_val_00001021.jpg
vizwiz_val_001023,VizWiz,Can you please identify what's on the computer screen for me please?,windows shut down error screen,unanswerable,0.698,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001023.jpg
vizwiz_val_001024,VizWiz,Can you tell me who this is and what team they are playing for?,unanswerable,david,0.553,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00001024.jpg
vizwiz_val_001026,VizWiz,what is this?,unanswerable,paper,0.809,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00001026.jpg
vizwiz_val_001029,VizWiz,What kind of card is this?,unanswerable,credit card,0.774,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00001029.jpg
vizwiz_val_001036,VizWiz,Describe the picture.,left upper side computer image,unanswerable,0.838,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001036.jpg
vizwiz_val_001037,VizWiz,What is the number of this building that I've just photographed?,unanswerable,3,0.973,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00001037.jpg
vizwiz_val_001038,VizWiz,Can you please tell me what the progress is on the screen?,almost done,unanswerable,0.800,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001038.jpg
vizwiz_val_001043,VizWiz,What does the screen say?,do you want following program to make changes to this computer,unanswerable,0.686,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001043.jpg
vizwiz_val_001044,VizWiz,What is this?,unanswerable,paper,0.817,,answerability,data/VizWiz/Images/val/VizWiz_val_00001044.jpg
vizwiz_val_001045,VizWiz,What make is this laptop?,unanswerable,dell,0.726,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00001045.jpg
vizwiz_val_001046,VizWiz,What are any of the words on this? What does any of this say?,notice pendency class action,unanswerable,0.700,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001046.jpg
vizwiz_val_001047,VizWiz,This is a computer.,yes,unanswerable,0.716,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001047.jpg
vizwiz_val_001050,VizWiz,What letters do I type in to win?,unanswerable,cp,0.680,1.0,answerability,data/VizWiz/Images/val/VizWiz_val_00001050.jpg
vizwiz_val_001051,VizWiz,What is it?,computer,laptop,0.823,,none,data/VizWiz/Images/val/VizWiz_val_00001051.jpg
vizwiz_val_001055,VizWiz,Do you think I just need to press Enter or does the cursor need moved first?,move cursor,press enter,0.710,0.9,none,data/VizWiz/Images/val/VizWiz_val_00001055.jpg
vizwiz_val_001057,VizWiz,What is the picture?,app updates,unanswerable,0.682,1.0,none,data/VizWiz/Images/val/VizWiz_val_00001057.jpg
vizwiz_val_001058,VizWiz,How much are the french fries?,small $1.29 large $1.99,$1.29/1.99,0.843,0.9,none,data/VizWiz/Images/val/VizWiz_val_00001058.jpg
vizwiz_val_001060,VizWiz,Is it a fax? Is it a box?,no,unanswerable,0.775,0.0,none,data/VizWiz/Images/val/VizWiz_val_00001060.jpg
