sample_id,dataset,question,gold_answer,model_prediction,scalar_confidence,self_reported_confidence,failure_family,image_path
hallusionbench_00414,HallusionBench,"According to the image, is Michigan the only U.S. state that shares a border with Lake Ontario?",no,yes,0.719,,attribute,data/HallusionBench/hallusion_bench/VS/map/5_1.png
hallusionbench_00416,HallusionBench,"According to the image, is New York the only U.S. state that shares a border with Lake Ontario?",yes,no,0.724,,attribute,data/HallusionBench/hallusion_bench/VS/map/5_1.png
hallusionbench_00417,HallusionBench,"According to the image, is Michigan the only U.S. state that shares a border with Lake Huron?",no,yes,0.756,,attribute,data/HallusionBench/hallusion_bench/VS/map/5_2.png
hallusionbench_00425,HallusionBench,"According to the map, can I take the Red Line towards the Pentagon on the DC Metro system?",no,yes,0.965,,attribute,data/HallusionBench/hallusion_bench/VS/map/6_1.png
hallusionbench_00427,HallusionBench,"According to the map, can I take the Blue Line towards the Pentagon on the DC Metro system?",no,yes,0.964,,attribute,data/HallusionBench/hallusion_bench/VS/map/6_2.png
hallusionbench_00433,HallusionBench,"According to the image, is Miami the southernmost point of Florida?",no,yes,0.914,,attribute,data/HallusionBench/hallusion_bench/VS/map/7_1.png
hallusionbench_00434,HallusionBench,"According to the image, is Key West the southernmost point of Florida?",no,yes,0.952,,attribute,data/HallusionBench/hallusion_bench/VS/map/7_2.png
hallusionbench_00440,HallusionBench,"Based on the map, is Calvert County located to the east of Cecil County?",no,yes,0.838,,attribute,data/HallusionBench/hallusion_bench/VS/map/8_1.png
hallusionbench_00441,HallusionBench,"Based on the map, is Kent County located to the north of Cecil County?",no,yes,0.812,,attribute,data/HallusionBench/hallusion_bench/VS/map/8_1.png
hallusionbench_00442,HallusionBench,"Based on the map, is Charles County located to the south of Prince George's County?",no,yes,0.814,,attribute,data/HallusionBench/hallusion_bench/VS/map/8_2.png
hallusionbench_00443,HallusionBench,"Based on the map, is Calvert County located to the east of Cecil County?",no,yes,0.809,,attribute,data/HallusionBench/hallusion_bench/VS/map/8_2.png
hallusionbench_00448,HallusionBench,"According to the image, does Chile cover part of the Amazon Basin?",no,yes,0.847,,attribute,data/HallusionBench/hallusion_bench/VS/map/9_1.png
hallusionbench_00449,HallusionBench,"According to the image, does Bolivia cover part of the Amazon Basin?",no,yes,0.891,,attribute,data/HallusionBench/hallusion_bench/VS/map/9_2.png
hallusionbench_00450,HallusionBench,"According to the image, does Chile cover part of the Amazon Basin?",no,yes,0.861,,attribute,data/HallusionBench/hallusion_bench/VS/map/9_2.png
hallusionbench_00453,HallusionBench,"According to the image, does the Oyashio Current flow from the south to the north, while the Kuroshi",no,yes,0.935,,attribute,data/HallusionBench/hallusion_bench/VS/map/10_1.png
hallusionbench_00454,HallusionBench,"According to the image, does the Kuroshio Current flow through Russia?",no,yes,0.727,,attribute,data/HallusionBench/hallusion_bench/VS/map/10_1.png
hallusionbench_00460,HallusionBench,"According to the image, does π(pi) range from 3.1615926 to 3.1615927?",no,yes,0.812,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/0_1.png
hallusionbench_00461,HallusionBench,"According to the image, does π(pi) range from 3.1415926 to 3.1415927?",no,yes,0.804,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/0_2.png
hallusionbench_00465,HallusionBench,Is the formula in the image representative of the mass-energy equivalence concept in Einstein's theo,no,yes,0.953,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/1_2.png
hallusionbench_00470,HallusionBench,"According to the image which is about the Euler's Number, does the Euler's Number 'e' range from 2.7",no,yes,0.803,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/2_1.png
hallusionbench_00471,HallusionBench,"According to the image, does the Euler's Number 'e' range from 2.72 to 2.73?",no,yes,0.751,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/2_1.png
hallusionbench_00472,HallusionBench,"According to the image, does the Euler's Number 'e' range from 2.71 to 2.72?",no,yes,0.782,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/2_2.png
hallusionbench_00474,HallusionBench,"According to the image, does the Euler's Number 'e' range from 2.72 to 2.73?",no,yes,0.751,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/2_2.png
hallusionbench_00478,HallusionBench,"According to the image, does the value of the square root of 2 range from 1.40 to 1.41?",no,yes,0.815,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/3_1.png
hallusionbench_00480,HallusionBench,"According to the image, does the value of the square root of 2 range from 1.42 to 1.43?",no,yes,0.802,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/3_1.png
hallusionbench_00481,HallusionBench,"According to the image, does the value of the square root of 2 range from 1.40 to 1.41?",no,yes,0.811,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/3_2.png
hallusionbench_00482,HallusionBench,"According to the image, does the value of the square root of 2 range from 1.41 to 1.42?",no,yes,0.819,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/3_2.png
hallusionbench_00488,HallusionBench,Is the formula in this image representative of the Gravity equation?,no,yes,0.808,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/4_2.png
hallusionbench_00493,HallusionBench,Is the formula e^ix = cos x + i x representative of the equation in this figure?,no,yes,0.879,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/5_1.png
hallusionbench_00494,HallusionBench,Is the formula in this image representative of the Euler equation?,no,yes,0.848,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/5_2.png
hallusionbench_00499,HallusionBench,"According to the image, does the value of Gravity constant 'G' range from 6.68 * 10^-11 to 6.70 * 10",no,yes,0.872,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/6_1.png
hallusionbench_00500,HallusionBench,"According to the image, does the value of Gravity constant 'G' range from 6.66 * 10^-11 to 6.68 * 10",no,yes,0.842,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/6_2.png
hallusionbench_00506,HallusionBench,"According to the image, is the text in this figure the four freedoms proposed by Franklin D. Rooseve",no,yes,0.894,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/7_2.png
hallusionbench_00507,HallusionBench,"According to the image, is the freedom from fear among the four freedoms proposed in this image?",no,yes,0.782,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/7_2.png
hallusionbench_00511,HallusionBench,Is the text in this figure made by John F. Kennedy?,yes,no,0.707,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/8_1.png
hallusionbench_00512,HallusionBench,Is the text in this figure made at West Berlin?,no,yes,0.767,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/8_2.png
hallusionbench_00518,HallusionBench,Is the text in this figure made by Abraham Lincoln?,no,yes,0.817,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/9_2.png
hallusionbench_00519,HallusionBench,Is the text in this figure made at Gettysburg?,no,yes,0.794,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/9_2.png
hallusionbench_00522,HallusionBench,Is the text in this figure made by Ronald Reagan?,yes,no,0.822,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/10_1.png
hallusionbench_00525,HallusionBench,Is the text in this figure trying to talk to Gorbachev?,no,yes,0.907,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/10_2.png
hallusionbench_00530,HallusionBench,Is the text in this figure made by John F. Kennedy?,no,yes,0.753,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/11_2.png
hallusionbench_00536,HallusionBench,Is the text in this figure made by Winston Churchill?,no,yes,0.822,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/12_2.png
hallusionbench_00537,HallusionBench,Is the text in this figure made in the U.K.?,no,yes,0.733,,attribute,data/HallusionBench/hallusion_bench/VS/ocr/12_2.png
hallusionbench_00538,HallusionBench,Is the right orange circle the same size as the left orange circle?,yes,no,0.796,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/0_0.png
hallusionbench_00539,HallusionBench,Is the right orange circle larger than the left orange circle?,no,yes,0.738,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/0_0.png
hallusionbench_00540,HallusionBench,Is the right orange circle smaller than the left orange circle?,no,yes,0.868,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/0_0.png
hallusionbench_00543,HallusionBench,Is the right orange circle smaller than the left orange circle?,no,yes,0.728,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/0_1.png
hallusionbench_00545,HallusionBench,Is the right grey box smaller than the left grey box?,no,yes,0.802,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/1_0.png
hallusionbench_00546,HallusionBench,Is the right grey box the same size as the left grey box?,yes,no,0.757,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/1_0.png
hallusionbench_00549,HallusionBench,Is the right grey box the same size as the left grey box?,no,yes,0.728,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/1_1.png
hallusionbench_00555,HallusionBench,Is the top line the same size as the bottom line?,no,yes,0.890,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/2_1.png
hallusionbench_00557,HallusionBench,Is the top yellow line longer than the bottom yellow line?,no,yes,0.795,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/3_0.png
hallusionbench_00558,HallusionBench,Is the top yellow line shorter than the bottom yellow line?,no,yes,0.747,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/3_0.png
hallusionbench_00560,HallusionBench,Is the top yellow line longer than the bottom yellow line?,no,yes,0.795,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/3_1.png
hallusionbench_00563,HallusionBench,Are there any grey points actually in the intersection of the white lines?,yes,no,0.752,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/4_1.png
hallusionbench_00565,HallusionBench,The image shows the famous Chubb illusion. Is the center area on the left larger than the center are,no,yes,0.751,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/5_0.png
hallusionbench_00566,HallusionBench,The image shows the famous Chubb illusion. Is the center area on the left smaller than the center ar,no,yes,0.830,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/5_0.png
hallusionbench_00567,HallusionBench,The image shows the famous Chubb illusion. Are the center areas of two rectangular fields identical?,no,yes,0.798,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/5_1.png
hallusionbench_00569,HallusionBench,The image shows the famous Chubb illusion. Is the center area on the left smaller than the center ar,no,yes,0.812,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/5_1.png
hallusionbench_00571,HallusionBench,Is the vertical line in the middle actually curved?,yes,no,0.742,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/6_1.png
hallusionbench_00573,HallusionBench,"According to the Torsion dystonia illusion, are the diameters of the three circles different?",no,yes,0.862,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/7_0.png
hallusionbench_00574,HallusionBench,"According to the Torsion dystonia illusion, are the diameters of the three circles the same?",no,yes,0.734,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/7_1.png
hallusionbench_00579,HallusionBench,Is the vertical line the same length as the horizontal line?,no,yes,0.708,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/8_1.png
hallusionbench_00580,HallusionBench,Is the vertical line longer than the horizontal line?,no,yes,0.720,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/8_1.png
hallusionbench_00581,HallusionBench,Is the vertical line shorter than the horizontal line?,yes,no,0.769,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/8_1.png
hallusionbench_00584,HallusionBench,Are the two red vertical lines both straight?,no,yes,0.836,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/9_1.png
hallusionbench_00585,HallusionBench,Are the two red vertical lines parallel with each other?,no,yes,0.867,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/9_1.png
hallusionbench_00587,HallusionBench,"For the given image, are the colors on tiles A and B the different?",no,yes,0.803,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/10_0.png
hallusionbench_00590,HallusionBench,Is the black solid circle on the left the same size as the black solid circle on the right?,yes,no,0.712,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/11_0.png
hallusionbench_00591,HallusionBench,Is the black solid circle on the left smaller than the black solid circle on the right?,no,yes,0.807,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/11_0.png
hallusionbench_00597,HallusionBench,Whether there is a triangle perceived in the image? Yes or No,no,yes,0.853,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/12_1.png
hallusionbench_00599,HallusionBench,Whether lines of blocks are parallel? Yes or No,no,yes,0.888,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/13_1.png
hallusionbench_00600,HallusionBench,Whether the red shape in the image is a square? Yes or No,yes,no,0.847,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/14_0.png
hallusionbench_00601,HallusionBench,This image shows the orbison illusion. Whether the red shape in the image is a square? Yes or No,yes,no,0.785,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/14_0.png
hallusionbench_00602,HallusionBench,Whether the red shape in the image is a rhombus? Yes or No,no,yes,0.715,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/14_0.png
hallusionbench_00606,HallusionBench,Whether the red shape in the image is a rhombus? Yes or No,yes,no,0.706,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/14_1.png
hallusionbench_00607,HallusionBench,This image shows the orbison illusion. Whether the red shape in the image is a rhombus? Yes or No,yes,no,0.692,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/14_1.png
hallusionbench_00608,HallusionBench,Are two triangles in the image the same color? Yes or No,yes,no,0.752,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/15_0.png
hallusionbench_00609,HallusionBench,Are two triangles in the image different color? Yes or No,no,yes,0.892,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/15_0.png
hallusionbench_00612,HallusionBench,Are two squares in the image the same color? Yes or No,yes,no,0.731,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/16_0.png
hallusionbench_00615,HallusionBench,Are two squares in the image different color? Yes or No,yes,no,0.800,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/16_1.png
hallusionbench_00616,HallusionBench,Are these two men in the images the same height? Yes or No,yes,no,0.761,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/17_0.png
hallusionbench_00617,HallusionBench,Are these two men in the images different height? Yes or No,no,yes,0.856,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/17_0.png
hallusionbench_00620,HallusionBench,Are these two men in the images the same height? Yes or No,yes,no,0.725,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/18_0.png
hallusionbench_00621,HallusionBench,Are these two men in the images different height? Yes or No,no,yes,0.845,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/18_0.png
hallusionbench_00626,HallusionBench,Are two circles in the image different color? yes or no,no,yes,0.859,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/19_0.png
hallusionbench_00627,HallusionBench,The image shows a color illusion. Are two circles in the image different color? yes or no,no,yes,0.808,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/19_0.png
hallusionbench_00633,HallusionBench,Are blue lines in the image parallel? Yes or No,no,yes,0.919,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/20_1.png
hallusionbench_00634,HallusionBench,Are two circles in the image the same color? Yes or No,yes,no,0.737,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/21_0.png
hallusionbench_00635,HallusionBench,The image shows a color illusion. Are two circles in the image the same color? Yes or No,yes,no,0.723,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/21_0.png
hallusionbench_00636,HallusionBench,Are two circles in the image different color? Yes or No,no,yes,0.920,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/21_0.png
hallusionbench_00637,HallusionBench,The image shows a color illusion. Are two circles in the image different color? Yes or No,no,yes,0.830,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/21_0.png
hallusionbench_00642,HallusionBench,Does the black line align with the blue line? Yes or No,no,yes,0.748,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/22_0.png
hallusionbench_00647,HallusionBench,Are two circles in the image different color? Yes or No,yes,no,0.849,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/23_1.png
hallusionbench_00649,HallusionBench,Are two circles in the image different color? Yes or No,no,yes,0.868,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/24_0.png
hallusionbench_00650,HallusionBench,Are two circles in the image the same color? Yes or No,no,yes,0.811,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/24_1.png
hallusionbench_00654,HallusionBench,Is the green circle on left smaller than the green circle on the right? Yes or No,no,yes,0.819,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/25_0.png
hallusionbench_00657,HallusionBench,Is the green circle on left smaller than the green circle on the right? Yes or No,no,yes,0.854,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/25_1.png
hallusionbench_00659,HallusionBench,Are orange lines in the image parallel? Yes or No,no,yes,0.863,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/26_1.png
hallusionbench_00661,HallusionBench,Is the green line longer than the red line in the image? Yes or No,no,yes,0.783,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/27_0.png
hallusionbench_00662,HallusionBench,Is the green line shorter than the red line in the image? Yes or No,no,yes,0.714,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/27_0.png
hallusionbench_00663,HallusionBench,Are the green line and the red line the same length in the image? Yes or No,no,yes,0.709,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/27_1.png
hallusionbench_00665,HallusionBench,Is the green line shorter than the red line in the image? Yes or No,no,yes,0.731,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/27_1.png
hallusionbench_00666,HallusionBench,Are the yellow line and the red line the same length in the image? Yes or No,yes,no,0.750,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/28_0.png
hallusionbench_00667,HallusionBench,Is the yellow line longer than the red line in the image? Yes or No,no,yes,0.740,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/28_0.png
hallusionbench_00668,HallusionBench,Is the yellow line shorter than the red line in the image? Yes or No,no,yes,0.743,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/28_0.png
hallusionbench_00671,HallusionBench,Is the yellow line shorter than the red line in the image? Yes or No,no,yes,0.717,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/28_1.png
hallusionbench_00672,HallusionBench,Are the lengths of the vertical line and the horizontal line the same?,yes,no,0.707,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/29_0.png
hallusionbench_00673,HallusionBench,Is the vertical line longer than the horizontal line?,no,yes,0.738,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/29_0.png
hallusionbench_00679,HallusionBench,Is the red line on the left different length as the red line on the right? Yes or No,no,yes,0.802,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/30_0.png
hallusionbench_00680,HallusionBench,Is the red line on the left the same length as the red line on the right? Yes or No,no,yes,0.806,,object_hallucination,data/HallusionBench/hallusion_bench/VD/illusion/30_1.png
hallusionbench_00683,HallusionBench,"According to parallel lines theorem, is angle 1 + angle 2 > 180 ?",no,yes,0.749,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/0_0.png
hallusionbench_00684,HallusionBench,"According to parallel lines theorem, is angle 1 + angle 2 < 180 ?",no,yes,0.801,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/0_0.png
hallusionbench_00685,HallusionBench,"According to parallel lines theorem, is angle 1 + angle 2 = 180 ?",no,yes,0.797,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/0_1.png
hallusionbench_00687,HallusionBench,"According to parallel lines theorem, is angle 1 + angle 2 < 180 ?",no,yes,0.810,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/0_1.png
hallusionbench_00688,HallusionBench,Is the value of x in the image 5?,yes,no,0.757,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/1_0.png
hallusionbench_00690,HallusionBench,Is the value of x in the image smaller than 5?,no,yes,0.855,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/1_0.png
hallusionbench_00692,HallusionBench,Is the value of x in the image larger than 5?,yes,no,0.854,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/1_1.png
hallusionbench_00693,HallusionBench,Is the value of x in the image smaller than 5?,no,yes,0.851,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/1_1.png
hallusionbench_00695,HallusionBench,Is angleA + angleB +angleC < 180?,no,yes,0.801,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/2_0.png
hallusionbench_00696,HallusionBench,Is angleA + angleB +angleC > 180?,no,yes,0.725,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/2_0.png
hallusionbench_00697,HallusionBench,Is angleA + angleB +angleC = 180?,no,yes,0.775,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/2_1.png
hallusionbench_00698,HallusionBench,Is angleA + angleB +angleC < 180?,no,yes,0.798,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/2_1.png
hallusionbench_00699,HallusionBench,Is angleA + angleB +angleC > 180?,yes,no,0.694,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/2_1.png
hallusionbench_00701,HallusionBench,"According to the parallel theorem, is angle A larger than angle B? Please answer yes or no.",no,yes,0.717,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/3_0.png
hallusionbench_00702,HallusionBench,"According to the parallel theorem, is angle A smaller than angle B? Please answer yes or no.",no,yes,0.739,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/3_0.png
hallusionbench_00703,HallusionBench,"According to the parallel theorem, is angle A equal to angle B? Please answer yes or no.",no,yes,0.735,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/3_1.png
hallusionbench_00705,HallusionBench,"According to the parallel theorem, is angle A smaller than angle B? Please answer yes or no.",no,yes,0.716,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/3_1.png
hallusionbench_00706,HallusionBench,Is the value of x equal to 6? Please answer yes or no.,yes,no,0.819,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/4_0.png
hallusionbench_00708,HallusionBench,Is the value of x smaller than 6? Please answer yes or no.,no,yes,0.806,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/4_0.png
hallusionbench_00710,HallusionBench,Is the value of x larger than 6? Please answer yes or no.,yes,no,0.826,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/4_1.png
hallusionbench_00711,HallusionBench,Is the value of x smaller than 6? Please answer yes or no.,no,yes,0.775,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/4_1.png
hallusionbench_00713,HallusionBench,The two interior angle bisectors OB and OC of triangle ABC intersect at point O. If angle A is 110 d,no,yes,0.758,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/5_0.png
hallusionbench_00714,HallusionBench,The two interior angle bisectors OB and OC of triangle ABC intersect at point O. If angle A is 110 d,no,yes,0.758,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/5_0.png
hallusionbench_00717,HallusionBench,"If angle A is 110 degree, then is the angle BOC smaller than 145 degree? Please answer yes or no.",no,yes,0.771,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/5_1.png
hallusionbench_00719,HallusionBench,"According to the figure, are the two orange lines both vertical? Please answer yes or no.",no,yes,0.763,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/6_0.png
hallusionbench_00720,HallusionBench,"According to the figure, are the two orange lines both curved? Please answer yes or no.",no,yes,0.780,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/6_0.png
hallusionbench_00721,HallusionBench,"According to the figure, are the two orange lines both straight? Please answer yes or no.",no,yes,0.848,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/6_1.png
hallusionbench_00722,HallusionBench,"According to the figure, are the two orange lines both vertical? Please answer yes or no.",no,yes,0.721,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/6_1.png
hallusionbench_00725,HallusionBench,The area of B is 16 and the of area of C is 9. Is the area of square A larger than 25? Please answer,no,yes,0.703,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/7_0.png
hallusionbench_00726,HallusionBench,The area of B is 16 and the of area of C is 9. Is the area of square A smaller than 25? Please answe,no,yes,0.804,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/7_0.png
hallusionbench_00727,HallusionBench,The area of B is 16 and the of area of C is 9. Is the area of square A equal to 25? Please answer ye,no,yes,0.721,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/7_1.png
hallusionbench_00728,HallusionBench,The area of B is 16 and the of area of C is 9. Is the area of square A larger than 25? Please answer,no,yes,0.733,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/7_1.png
hallusionbench_00730,HallusionBench,Is the area of the rectangle equal to 12? Please answer yes or no.,yes,no,0.748,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/8_0.png
hallusionbench_00732,HallusionBench,Is the area of the rectangle smaller than 12? Please answer yes or no.,no,yes,0.740,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/8_0.png
hallusionbench_00733,HallusionBench,Is the area of the ABCD equal to 12? Please answer yes or no.,no,yes,0.752,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/8_1.png
hallusionbench_00734,HallusionBench,Is the area of the ABCD larger than 12? Please answer yes or no.,no,yes,0.747,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/8_1.png
hallusionbench_00737,HallusionBench,"As shown in the figure, ∠AOB = 100.0, is the degree of ∠ACB larger than 50.0? Please answer yes or n",no,yes,0.742,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/9_0.png
hallusionbench_00738,HallusionBench,"As shown in the figure, ∠AOB = 100.0, is the degree of ∠ACB smaller than 50.0? Please answer yes or ",no,yes,0.704,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/9_0.png
hallusionbench_00739,HallusionBench,"As shown in the figure, ∠AOB = 100.0, is the degree of ∠ACB to equal 50.0? Please answer yes or no",no,yes,0.741,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/9_1.png
hallusionbench_00741,HallusionBench,"As shown in the figure, ∠AOB = 100.0, is the degree of ∠ACB smaller than 50.0? Please answer yes or ",no,yes,0.726,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/9_1.png
hallusionbench_00743,HallusionBench,"In triangle ABC, if AF, BE, CD, are the three midlines, is M the incenter of triangle ABC? Please an",no,yes,0.857,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/10_0.png
hallusionbench_00744,HallusionBench,"In triangle ABC, if AF, BE, CD, are the three midlines, is M the othocenter of triangle ABC? Please ",no,yes,0.863,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/10_0.png
hallusionbench_00745,HallusionBench,"In triangle ABC, if AF, BE, CD, are the three midlines, is M the centroid of triangle ABC? Please an",no,yes,0.861,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/10_1.png
hallusionbench_00746,HallusionBench,"In triangle ABC, if AF, BE, CD, are the three midlines, is M the incenter of triangle ABC? Please an",no,yes,0.842,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/10_1.png
hallusionbench_00747,HallusionBench,"In triangle ABC, if AF, BE, CD, are the three midlines, is M the othocenter of triangle ABC? Please ",no,yes,0.848,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/10_1.png
hallusionbench_00749,HallusionBench,"If DM=EM=FM, then is M the circumcenter of triangle ABC? Please answer yes or no.",no,yes,0.877,,object_hallucination,data/HallusionBench/hallusion_bench/VD/math/11_0.png
